table_method,source,ci_low,ci_high,ci_level,ci_sidedness,ci_method,ci_status,predictor,outcome,n,beta,se,t,p,r_squared,adj_r_squared,df_resid,p_two_tailed,r,moderator_ci_low,moderator_ci_high,moderator_ci_level,moderator_ci_sidedness,moderator_ci_method,moderator_ci_status,predictor_ci_low,predictor_ci_high,predictor_ci_level,predictor_ci_sidedness,predictor_ci_method,predictor_ci_status,interaction_ci_low,interaction_ci_high,interaction_ci_level,interaction_ci_sidedness,interaction_ci_method,interaction_ci_status,moderator,beta_interaction,se_interaction,t_interaction,p_interaction,beta_predictor,p_predictor,beta_moderator,p_moderator,analysis_type,motion_covariate,n_groups,z,re_var,log_likelihood,converged,degenerate_re,optimizer
Pearson,results/tables/02_persistence_affect/sensitivity_roi_activations/correlations.csv,-0.0915601739671882,0.33817206689771173,95.0,two-sided,fisher_z,ok,post_vmPFC_neg_image,PA_score,81,,,,0.24967906918946167,,,,0.24967906918946167,0.12937572359456626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/02_persistence_affect/sensitivity_roi_activations/correlations.csv,-0.28035104518682796,0.15453337346085602,95.0,two-sided,fisher_z,ok,post_vmPFC_neg_image,NA_score,81,,,,0.5580084530262679,,,,0.5580084530262679,-0.06604452259201314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/02_persistence_affect/sensitivity_vmpfc_persistence/correlations.csv,-0.19315991133673005,0.24325125701234368,95.0,two-sided,fisher_z,ok,ant_vmPFC_neg_image_mean_z,PA_score,81,,,,0.8157229207199196,,,,0.8157229207199196,0.026298674754442555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/02_persistence_affect/sensitivity_vmpfc_persistence/correlations.csv,-0.3084445872985701,0.12437160558535534,95.0,two-sided,fisher_z,ok,ant_vmPFC_neg_image_mean_z,NA_score,81,,,,0.39094434387465204,,,,0.39094434387465204,-0.09660114403360316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/02_persistence_affect/sensitivity_vmpfc_persistence/correlations.csv,-0.23447474784509215,0.20210393355253733,95.0,two-sided,fisher_z,ok,post_vmPFC_neg_image_mean_z,PA_score,81,,,,0.8802970639834747,,,,0.8802970639834747,-0.016995468044381144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/02_persistence_affect/sensitivity_vmpfc_persistence/correlations.csv,-0.2062257353297539,0.23040604430600128,95.0,two-sided,fisher_z,ok,post_vmPFC_neg_image_mean_z,NA_score,81,,,,0.9104376030069324,,,,0.9104376030069324,0.01269533000762127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/03_persistence_age/correlations.csv,-0.33986011310597797,-0.0019144402009218836,95.0,two-sided,fisher_z,ok,C5PAGE,neg_persist_crossrun_mean_z_L,127,,,,0.02384665861099192,,,,0.04769331722198384,-0.17607035505706198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/03_persistence_age/sensitivity_positive_persistence/correlations.csv,-0.3029668084451136,0.039216763600585056,95.0,two-sided,fisher_z,ok,C5PAGE,pos_persist_crossrun_mean_z_L,127,,,,0.12757120806079508,,,,0.12757120806079508,-0.13592654325532577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/03_persistence_age/sensitivity_positive_persistence/correlations.csv,-0.1690517989709936,0.17936791762970147,95.0,two-sided,fisher_z,ok,C5PAGE,pos_persist_crossrun_mean_z_R,127,,,,0.9526689756077699,,,,0.9526689756077699,0.005319505839418034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/03_persistence_age/sensitivity_right_hemisphere/correlations.csv,-0.13389664800415263,0.2139568563742243,95.0,two-sided,fisher_z,ok,C5PAGE,neg_persist_crossrun_mean_z_R,127,,,,0.6449353859856515,,,,0.6449353859856515,0.04128094089514771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/03_persistence_age/sensitivity_vmPFC/correlations.csv,-0.22608665169414927,0.12135739532769162,95.0,two-sided,fisher_z,ok,C5PAGE,ant_vmPFC_neg_image_mean_z,127,,,,0.5465352741629501,,,,0.5465352741629501,-0.05399890056283636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/03_persistence_age/sensitivity_vmPFC/correlations.csv,-0.15803946167654953,0.19029634333564022,95.0,two-sided,fisher_z,ok,C5PAGE,post_vmPFC_neg_image_mean_z,127,,,,0.8527542355469193,,,,0.8527542355469193,0.01663313330980936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/correlations.csv,-0.23946640946841982,0.19702591359955166,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,PA_score,81,,,,0.5782608252158556,,,,0.8434783495682887,-0.022282076194888985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/correlations.csv,-0.35540023713660274,0.07210784117865586,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,NA_score,81,,,,0.09278385960137638,,,,0.18556771920275275,-0.14858092547450485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/correlations.csv,-0.39158358899722756,0.03016622792910654,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,NA_score_log,81,,,,0.04515617829288431,,,,0.09031235658576862,-0.1894309153760913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/correlations.csv,-0.18743748558666226,0.24882926981975068,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,PA_score,81,,,,0.38757506816867315,,,,0.7751501363373463,0.032231033452583796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/correlations.csv,-0.31693256762835914,0.11509864159868129,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,NA_score,81,,,,0.17334027760219586,,,,0.3466805552043917,-0.10591252627422072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/correlations.csv,-0.3543266394033002,0.07332961770914093,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,NA_score_log,81,,,,0.09459443359257297,,,,0.18918886718514594,-0.14737955071219946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_neg_condition/correlations.csv,-0.21631754151174562,0.2203793749770959,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg,PA_score,81,,,,0.49246242829875686,,,,0.9849248565975137,0.00213259067081982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_neg_condition/correlations.csv,-0.2483290906448997,0.1879518257121927,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg,NA_score,81,,,,0.38938490161282363,,,,0.7787698032256473,-0.03169845654729631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_neg_condition/correlations.csv,-0.14156062272802974,0.29252624282263306,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg,PA_score,81,,,,0.2409766063850849,,,,0.4819532127701698,0.07923800231740163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_neg_condition/correlations.csv,-0.2154774682220232,0.22121756241250962,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg,NA_score,81,,,,0.5106513092989102,,,,0.9786973814021795,0.0030137298287048753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_panas/correlations.csv,-0.29895116289640994,0.04362478350275897,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,C5SPGP,127,,,,0.9298536165060745,,,,0.14029276698785098,-0.1315899485505464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_panas/correlations.csv,-0.34392863093908194,-0.006521404327085943,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,C5SPGN,127,,,,0.02112319696240489,,,,0.04224639392480978,-0.1805309372375384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_panas/correlations.csv,-0.3285805985291606,0.010783279911358848,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,C5SPGN_log,127,,,,0.03292563372334077,,,,0.06585126744668154,-0.1637389594095744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_panas/correlations.csv,-0.13039543230809936,0.21735457224001328,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,C5SPGP,127,,,,0.3083432645784906,,,,0.6166865291569812,0.04483777664536433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_panas/correlations.csv,-0.3694664281315521,-0.03576984626617229,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,C5SPGN,127,,,,0.00927428263815258,,,,0.01854856527630516,-0.20868404280875477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_panas/correlations.csv,-0.34714355003993147,-0.010171959454451106,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,C5SPGN_log,127,,,,0.01915700514712553,,,,0.03831401029425106,-0.18406042365601755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_pos_vs_neu/correlations.csv,-0.2988662167457188,0.13474578658336112,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_pos_vs_neu,PA_score,81,,,,0.4445009997998872,,,,0.4445009997998872,-0.08613793869061688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_pos_vs_neu/correlations.csv,-0.2672388991787648,0.1683387275998445,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_pos_vs_neu,NA_score,81,,,,0.6452869952137865,,,,0.6452869952137865,-0.05191904714744921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_pos_vs_neu/correlations.csv,-0.20934071894792697,0.22732102684381567,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_pos_vs_neu,PA_score,81,,,,0.9333402649566916,,,,0.9333402649566916,0.009440190643006678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_pos_vs_neu/correlations.csv,-0.2978334986322642,0.13585865875529476,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_pos_vs_neu,NA_score,81,,,,0.45049559888163,,,,0.45049559888163,-0.08501261527155685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_right_amygdala/correlations.csv,-0.15830416472398087,0.2767856349316813,95.0,two-sided,fisher_z,ok,r_amyg-ant_vmPFC_neg_vs_neu,PA_score,81,,,,0.5812294808554302,,,,0.5812294808554302,0.062195049669936255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_right_amygdala/correlations.csv,-0.17694215326846807,0.25898507399651444,95.0,two-sided,fisher_z,ok,r_amyg-ant_vmPFC_neg_vs_neu,NA_score,81,,,,0.7026140992860141,,,,0.7026140992860141,0.043071320337635284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_right_amygdala/correlations.csv,-0.18983115186299984,0.2464995264674629,95.0,two-sided,fisher_z,ok,r_amyg-post_vmPFC_neg_vs_neu,PA_score,81,,,,0.7920423227513526,,,,0.7920423227513526,0.02975143473261948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04_fc_affect/sensitivity_right_amygdala/correlations.csv,-0.21771039942934575,0.21898822126381023,95.0,two-sided,fisher_z,ok,r_amyg-post_vmPFC_neg_vs_neu,NA_score,81,,,,0.9952572245103599,,,,0.9952572245103599,0.0006708968939258195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/diary/correlations.csv,-0.26992454552530076,0.16552494440849225,95.0,two-sided,fisher_z,ok,l_amyg-ant_minus_post_vmPFC_neg_vs_neu,PA_score,81,,,,0.6864973604183123,,,,0.6270052791633753,-0.05480524568052239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/diary/correlations.csv,-0.259312018179419,0.1766026234608116,95.0,two-sided,fisher_z,ok,l_amyg-ant_minus_post_vmPFC_neg_vs_neu,NA_score,81,,,,0.3501565104970987,,,,0.7003130209941975,-0.04342114668516156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/diary/correlations.csv,-0.25888575967060684,0.17704527012987503,95.0,two-sided,fisher_z,ok,l_amyg-ant_minus_post_vmPFC_neg_vs_neu,NA_score_log,81,,,,0.35165677450239885,,,,0.7033135490047977,-0.042965065685185384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/diary/correlations.csv,-0.18670985512681204,0.24953646973475418,95.0,two-sided,fisher_z,ok,r_amyg-ant_minus_post_vmPFC_neg_vs_neu,PA_score,81,,,,0.3850195376456807,,,,0.7700390752913614,0.03298425025233376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/diary/correlations.csv,-0.1782978968714195,0.2576785882660736,95.0,two-sided,fisher_z,ok,r_amyg-ant_minus_post_vmPFC_neg_vs_neu,NA_score,81,,,,0.6440838196801918,,,,0.7118323606396164,0.0416739246092866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/diary/correlations.csv,-0.1859938524633034,0.25023191439507353,95.0,two-sided,fisher_z,ok,r_amyg-ant_minus_post_vmPFC_neg_vs_neu,NA_score_log,81,,,,0.6174895584380353,,,,0.7650208831239295,0.03372518685484887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/panas/correlations.csv,-0.35079297519717706,-0.014326812112264525,95.0,two-sided,fisher_z,ok,l_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGP,127,,,,0.9828888111879348,,,,0.03422237762413045,-0.18807203398447897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/panas/correlations.csv,-0.14727189787073902,0.2008990346067677,95.0,two-sided,fisher_z,ok,l_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGN,127,,,,0.6211880280868836,,,,0.7576239438262329,0.027652211169826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/panas/correlations.csv,-0.15517503858475062,0.19312486211411276,95.0,two-sided,fisher_z,ok,l_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGN_log,127,,,,0.5864286233195108,,,,0.8271427533609782,0.01956861312810152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/panas/correlations.csv,-0.2629074131760136,0.08260213182385771,95.0,two-sided,fisher_z,ok,r_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGP,127,,,,0.850688219609379,,,,0.2986235607812419,-0.09295010517255729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/panas/correlations.csv,-0.18513306909483496,0.16325320195979443,95.0,two-sided,fisher_z,ok,r_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGN,127,,,,0.4499086548153892,,,,0.8998173096307784,-0.011282318005790496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/04ex_fc_affect_antpost/panas/correlations.csv,-0.19489029280685044,0.1533842246773333,95.0,two-sided,fisher_z,ok,r_amyg-ant_minus_post_vmPFC_neg_vs_neu,C5SPGN_log,127,,,,0.40561695169205064,,,,0.8112339033841013,-0.021402321858463167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/correlations.csv,-0.20444717079826985,0.14365006425299343,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_L,127,,,,0.3632145547353039,,,,0.7264291094706078,-0.03134911541255064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/correlations.csv,-0.165763242864847,0.18264044584097686,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_L,127,,,,0.5386791938201678,,,,0.9226416123596642,0.008702715962065361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_neg_condition/correlations.csv,-0.172645588769813,0.17578280399188895,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg,neg_persist_crossrun_mean_z_L,127,,,,0.507200668328992,,,,0.985598663342016,0.0016177060629713816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_neg_condition/correlations.csv,-0.14243218778945016,0.20563821433421622,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg,neg_persist_crossrun_mean_z_L,127,,,,0.6419772422540175,,,,0.7160455154919649,0.032591160293073504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_other_persistence/correlations.csv,-0.22583416152315533,0.12161954368150758,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,pos_persist_crossrun_mean_z_L,127,,,,0.5485106884674844,,,,0.5485106884674844,-0.05373359711904726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_other_persistence/correlations.csv,-0.24948259333323405,0.09685436366759283,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,pos_persist_crossrun_mean_z_L,127,,,,0.37920308725475466,,,,0.37920308725475466,-0.07868801288051186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_pos_vs_neu/correlations.csv,-0.12735930452125463,0.22029414198654687,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_pos_vs_neu,neg_persist_crossrun_mean_z_L,127,,,,0.5926618115091836,,,,0.5926618115091836,0.04791854364463748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_pos_vs_neu/correlations.csv,-0.15654632720974707,0.19177148394313653,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_pos_vs_neu,neg_persist_crossrun_mean_z_L,127,,,,0.8393795749333962,,,,0.8393795749333962,0.018163683238725265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_right_amygdala/correlations.csv,-0.22782087299273626,0.11955552642753198,95.0,two-sided,fisher_z,ok,r_amyg-ant_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_L,127,,,,0.5330572045314472,,,,0.5330572045314472,-0.055821786214213735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_right_amygdala/correlations.csv,-0.22692620665785246,0.12048537728814915,95.0,two-sided,fisher_z,ok,r_amyg-post_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_L,127,,,,0.5399906750275587,,,,0.5399906750275587,-0.054881235673991724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_right_hemisphere/correlations.csv,-0.26250927166030813,0.08302685537207284,95.0,two-sided,fisher_z,ok,l_amyg-ant_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_R,127,,,,0.3008426203484083,,,,0.3008426203484083,-0.09252612665240775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/05_fc_persistence/sensitivity_right_hemisphere/correlations.csv,-0.197123782106319,0.15111533986843712,95.0,two-sided,fisher_z,ok,l_amyg-post_vmPFC_neg_vs_neu,neg_persist_crossrun_mean_z_R,127,,,,0.7912034351834294,,,,0.7912034351834294,-0.023723865024682163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/sensitivity_novel_sample/novel_sample_correlations.csv,-0.5100630509280916,-0.019216419240902744,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_L,PA_score,55,,,,0.018124204425445465,,,,0.03624840885089093,-0.2830704864822664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/sensitivity_novel_sample/novel_sample_correlations.csv,-0.06885283214799365,0.44193609289447705,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_L,NA_score,55,,,,0.0714943290809599,,,,0.1429886581619198,0.2000994550322846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearson,results/tables/sensitivity_novel_sample/novel_sample_correlations.csv,-0.06513393803536757,0.4449371855894664,95.0,two-sided,fisher_z,ok,neg_persist_crossrun_mean_z_L,NA_score_log,55,,,,0.06790962985187984,,,,0.1358192597037597,0.203682849110657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLS interaction,results/tables/06_persistence_affect_moderation/reappraisal/moderation_ols.csv,,,,,,,neg_persist_crossrun_mean_z_L,PA_score,80,,,,,0.274011195412577,0.07494974899344486,,,,-0.1991303966542335,0.13014152104684062,95.0,two-sided,student_t,ok,-2.5669066601169366,0.006720703981720533,95.0,two-sided,student_t,ok,-0.18110739982356538,2.1388054412896733,95.0,two-sided,student_t,ok,C5SER,0.9788490207330539,0.5802766125842955,1.6868662281143696,0.09665491428474059,-1.280092978067608,0.051171596315642345,-0.03449443780369644,0.6767925801261182,,,,,,,,,
OLS interaction,results/tables/06_persistence_affect_moderation/reappraisal/moderation_ols.csv,,,,,,,neg_persist_crossrun_mean_z_L,NA_score,80,,,,,0.31362894282575815,0.12543042714894992,,,,0.002513666801186934,0.08090690639549007,95.0,two-sided,student_t,ok,0.03758369556808361,0.6503143164751538,95.0,two-sided,student_t,ok,-0.41519353987876817,0.13713258759984415,95.0,two-sided,student_t,ok,C5SER,-0.139030476139462,0.13815257565508113,-1.0063545719666689,0.3181565680873974,0.3439490060216187,0.028399217377426244,0.0417102865983385,0.03739207221331338,,,,,,,,,
OLS interaction,results/tables/06_persistence_affect_moderation/reappraisal/moderation_ols.csv,,,,,,,neg_persist_crossrun_mean_z_L,NA_score_log,80,,,,,0.3593723829935992,0.18371642349184414,,,,0.04512193707849049,0.7330791592201003,95.0,two-sided,student_t,ok,-0.33248613187001164,5.044667026512343,95.0,two-sided,student_t,ok,-3.5105350270690368,1.3365251319811042,95.0,two-sided,student_t,ok,C5SER,-1.0870049475439663,1.2123885002232389,-0.8965813741583778,0.37341050422169264,2.3560904473211655,0.08475895712634379,0.3891005481492954,0.027266265112692572,,,,,,,,,
OLS interaction,results/tables/06_persistence_affect_moderation/sensitivity_panas/reappraisal/moderation_ols.csv,,,,,,,neg_persist_crossrun_mean_z_L,C5SPGP,126,,,,,0.26965849204659276,0.06844195414106224,,,,-0.049326974554351435,0.19103114671887383,95.0,two-sided,student_t,ok,-1.643404930943829,0.13139829655694213,95.0,two-sided,student_t,ok,-0.7835505830245373,0.8540109957194775,95.0,two-sided,student_t,ok,C5SER,0.035230206347470094,0.4125947178148866,0.08538695437995492,0.932127966197136,-0.7560033171934435,0.09408664591832393,0.0708520860822612,0.2448579725340149,,,,,,,,,
OLS interaction,results/tables/06_persistence_affect_moderation/sensitivity_panas/reappraisal/moderation_ols.csv,,,,,,,neg_persist_crossrun_mean_z_L,C5SPGN,126,,,,,0.10921237600629885,-0.13620870407359842,,,,-0.09664865258156477,0.08168976808280992,95.0,two-sided,student_t,ok,-0.6595243810323659,0.6573256713223272,95.0,two-sided,student_t,ok,-0.7871148980924654,0.4279060221363675,95.0,two-sided,student_t,ok,C5SER,-0.17960443797804895,0.30613274042830035,-0.5866881070177931,0.5587622587027536,-0.0010993548550192744,0.9973630194065,-0.007479442249377431,0.8681414148440199,,,,,,,,,
OLS interaction,results/tables/06_persistence_affect_moderation/sensitivity_panas/reappraisal/moderation_ols.csv,,,,,,,neg_persist_crossrun_mean_z_L,C5SPGN_log,126,,,,,0.16348797047445063,-0.06697962949687408,,,,-0.05756133896413792,0.04449037106603584,95.0,two-sided,student_t,ok,-0.3331745870179312,0.42037475582967937,95.0,two-sided,student_t,ok,-0.4574705508081854,0.2378084707838078,95.0,two-sided,student_t,ok,C5SER,-0.10983104001218878,0.1751802530298633,-0.6269601631039184,0.5321432584414932,0.04360008440587408,0.8188492875027633,-0.006535483949051041,0.7998935374012762,,,,,,,,,
OLS interaction,results/tables/06_persistence_affect_moderation/sensitivity_panas/suppression/moderation_ols.csv,,,,,,,neg_persist_crossrun_mean_z_L,C5SPGP,126,,,,,0.26863729453146645,0.06713940629013582,,,,-0.13040214998291383,0.06830665367300635,95.0,two-sided,student_t,ok,-1.6426471776325993,0.1451013004897368,95.0,two-sided,student_t,ok,-0.4236100030934934,1.1501413718663325,95.0,two-sided,student_t,ok,C5SES,0.3632656843864196,0.39651730529752605,0.9161408078112602,0.36184196729522045,-0.7487729385714312,0.09964171696937606,-0.03104774815495373,0.5366075851133246,,,,,,,,,
OLS interaction,results/tables/06_persistence_affect_moderation/sensitivity_panas/suppression/moderation_ols.csv,,,,,,,neg_persist_crossrun_mean_z_L,C5SPGN,126,,,,,0.12510268820230408,-0.11594044872155096,,,,-0.0211757877303482,0.12483712502722719,95.0,two-sided,student_t,ok,-0.6031615675539468,0.7104911633062632,95.0,two-sided,student_t,ok,-0.6757646886550548,0.48064115741918007,95.0,two-sided,student_t,ok,C5SES,-0.09756176561793733,0.29136427596599657,-0.3348446383637066,0.7384579192129064,0.05366479787615813,0.8715315747350186,0.05183066864843949,0.16203998230484798,,,,,,,,,
