fc_var,condition,seed_target,persistence_var,n,n_groups,beta_fc,se_fc,z_fc,p_fc,group_var,log_likelihood,converged,degenerate_re,optimizer,tier
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,8,-0.0016089524953824628,0.024269018385593873,-0.06629656254813913,0.9471417198951817,5.282760425830111e-12,116.0502713593489,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,148,8,0.027237906710180042,0.03395870782791936,0.8020890208250571,0.4225014654827235,0.0005013489961922413,67.6140067295305,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,148,8,-0.043570112547893274,0.031178535788787244,-1.3974393423427671,0.16228149529538438,1.5147254645572767e-10,79.75838551423237,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,8,-0.00043719905514639655,0.02453599516670494,-0.017818680358222053,0.9857835023546642,9.316440994713076e-05,113.25743566491377,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_L,146,8,-0.046939783500947234,0.08150164591690352,-0.5759366326025556,0.5646580137174351,1.6805467323313538e-11,-50.27203665713364,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_R,146,8,-0.005081395277824202,0.08271499766986132,-0.06143257475633949,0.9510147104383515,8.799288457633902e-12,-39.47484010294579,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,146,8,-0.020518307172827346,0.07094607391582582,-0.2892099032452642,0.7724207538343644,7.370003220149118e-12,-27.259397954419,True,False,powell,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,148,8,0.008700591562528854,0.038248177983860085,0.2274772818250406,0.8200526326997948,2.5510843518853907e-09,73.50955658474248,True,False,lbfgs,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,148,8,-0.01015502626986686,0.0326171253641814,-0.31134032065923983,0.7555419179037774,2.4008942900884936e-12,89.47431751100862,True,False,powell,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,8,-0.004176093903910097,0.028449957272502754,-0.14678735239951818,0.8832998678671284,2.1260640388247704e-12,116.20147040011602,True,False,powell,sensitivity
