persistence_var,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_persistence,p_persistence,beta_moderator,p_moderator,r_squared,adj_r_squared
pos_persist_crossrun_mean_z_R,C5SPGN_log,C5SER,94,-0.05732987449809457,0.10163171112259672,-0.5640943546541143,0.5747248923577033,-0.36831391409684566,0.045017420949213016,0.006789923847448906,0.6226350075301803,0.4172193722477615,0.12582905837164227
pos_persist_crossrun_mean_z_bilateral,PA_score,C5SER,94,-0.5311279587363762,0.5267890920874975,-1.0082364398087387,0.3172597395909746,0.21509859665340136,0.8190103003907243,0.043203608450244395,0.3750003264244006,0.3521539604977939,0.028230940746690858
pos_persist_crossrun_mean_z_bilateral,NA_score,C5SER,94,-0.051181975349760434,0.16771628437047417,-0.30516998120887795,0.761258858166706,-0.13600464723800088,0.6497228532453396,0.005801362129831488,0.7075473498491399,0.5300486986022033,0.2950730479033049
pos_persist_crossrun_mean_z_bilateral,NA_score_log,C5SER,94,-1.2805000843428411,1.1446869334742842,-1.118646545965494,0.2676064524735817,-1.453501277956043,0.4775396442659896,0.13323240173979045,0.20948124718475078,0.4132528324079663,0.11987924861194943
pos_persist_crossrun_mean_z_bilateral,C5SPGP,C5SER,94,-0.8695111070464931,0.4714171358042605,-1.8444622416261238,0.06989429934326791,-1.256097651017678,0.13881499897918337,0.07776246726615815,0.077160953697917,0.4253450096220489,0.1380175144330733
pos_persist_crossrun_mean_z_bilateral,C5SPGN,C5SER,94,-0.1575876170922333,0.2732181351418719,-0.5767831517128392,0.5661743089408096,-0.7018153348847217,0.15332713600230374,0.012678954335860585,0.6149150753103956,0.37878202721504295,0.06817304082256448
pos_persist_crossrun_mean_z_bilateral,C5SPGN_log,C5SER,94,-0.08418137449725824,0.12969903817393147,-0.6490516482039577,0.5187021419882067,-0.41388658577519233,0.0773862627383055,0.006671372428277417,0.5771979341978222,0.407852610164925,0.11177891524738759
neg_persist_concat_z_L,PA_score,C5SER,95,-0.06085434183621011,0.21408618333101664,-0.2842516078775532,0.777149767747935,-0.20951475847395173,0.5742787603457526,0.008788012793767917,0.8525258223902101,0.316663692216699,-0.019581157644925407
neg_persist_concat_z_L,NA_score,C5SER,95,-0.012707995596219074,0.06524622222711621,-0.19476982976859086,0.8461998875473836,0.09533734594710291,0.4023349001279528,0.0036433259154542283,0.8003849331341533,0.5385678340787352,0.31151391116509697
neg_persist_concat_z_L,NA_score_log,C5SER,95,-0.22397490090683006,0.45633554933894793,-0.49081186252371145,0.6252648448158016,-0.07340651395602027,0.9263401818143915,0.06543210161073708,0.5167616380926005,0.4007661121738878,0.10590499276738818
neg_persist_concat_z_L,C5SPGP,C5SER,95,-0.11008659320795514,0.19481554857844507,-0.5650811447610267,0.5740254064511401,-0.33083566795081887,0.3308794894047923,0.022666261373676208,0.5986196011035536,0.38733212163683983,0.08586062593433241
neg_persist_concat_z_L,C5SPGN,C5SER,95,-0.2010025367678036,0.10843478547608842,-1.8536721024096814,0.06846931120012395,-0.12727286420781375,0.5007121597943024,0.04166975380770113,0.08543177988320948,0.3725782213009251,0.06384686987757082
neg_persist_concat_z_L,C5SPGN_log,C5SER,95,-0.1113090737710694,0.05195618528472624,-2.142364247126345,0.03603549348269698,-0.08667335876586052,0.3394294140680728,0.02302165576704161,0.04818821265474015,0.39386506329613247,0.09560818967994367
neg_persist_concat_z_R,PA_score,C5SER,95,-0.08595557285024857,0.26743836910456054,-0.3214032942918616,0.748968688414337,-0.0243822825581832,0.943473615165509,-0.005572286299027458,0.46783023488743714,0.31464300265427825,-0.02259615476980703
neg_persist_concat_z_R,NA_score,C5SER,95,0.06500122289252114,0.08173365482612024,0.7952810018199284,0.42943621296233403,0.08540940420789767,0.417605769907902,0.0017037965287837195,0.4676188617710245,0.5346163024280179,0.30561797505132837
neg_persist_concat_z_R,NA_score_log,C5SER,95,-0.06106904884221165,0.5689572200410495,-0.10733504504575159,0.9148642723495596,0.27436727045555953,0.7077820470568357,0.016484929157706475,0.31363994092227837,0.401313878915323,0.10672229552445012
neg_persist_concat_z_R,C5SPGP,C5SER,95,-0.21183877572448595,0.24188987254132296,-0.8757653782644279,0.38448450202061446,0.03884546435786168,0.9006104276014029,-0.0037239866215915372,0.59129660606173,0.3929486144374593,0.09424078979557415
