fc_var,condition,seed_target,affect_var,n,beta_fc,se_fc,t_fc,p_fc,r_squared,adj_r_squared,tier
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,C5SPGN,148,-0.1258454700521656,0.13102909160268092,-0.9604391552508537,0.3391054595217383,0.20687401202993383,-0.14303451207450713,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,C5SPGN_log,148,-0.06687140644795549,0.0576315388210224,-1.1603265818674033,0.24862451216157563,0.25578163432601486,-0.07254999758897851,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,PA_score,93,-0.14907950447055313,0.25539824838965924,-0.5837138876657588,0.5614969333331757,0.32979100984065557,0.02128210960857646,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,NA_score,93,-0.006434561740394459,0.08016473110180679,-0.08026674139557408,0.9362795473278671,0.5269814485906326,0.30924275032282855,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,NA_score_log,93,0.16028611956880684,0.5557618691491308,0.28840791077337535,0.7739812943974027,0.3911384116632114,0.11086879163516594,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,C5SPGP,148,-0.13549321264752684,0.1763251292532791,-0.7684282621616573,0.44400828708789253,0.35067712307805665,0.06421114796543459,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,C5SPGN,148,-0.02604407629463762,0.13143928485625356,-0.19814529821217683,0.8433257590873039,0.20000925785309798,-0.15292783427053536,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,C5SPGN_log,148,-0.015414680494993553,0.05792193464800405,-0.266128550240418,0.7906774156648907,0.2464814707728269,-0.08595317447445527,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,PA_score,93,0.2808083143618415,0.2152397218818301,1.3046305389486126,0.19676447879175418,0.343892285513948,0.04187444868703527,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,NA_score,93,-0.012051529890809948,0.06826847780217335,-0.17653139895300674,0.8604427530878511,0.5271669646862892,0.30951366271648584,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,NA_score_log,93,-0.21082404189162973,0.4729481118735697,-0.44576569098977187,0.6572946972205729,0.39225141731133006,0.11249413321654556,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGP,148,0.20975856324071623,0.16285165489424103,1.2880345820061665,0.20064832095381188,0.35737055487538205,0.07385756437922708,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGN,148,-0.09955234935208675,0.12165101307059166,-0.8183437756849464,0.415068631709839,0.20492145892662728,-0.14584848566456654,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGN_log,148,-0.0407822162295297,0.05364073191844734,-0.7602844847742368,0.44883839137333825,0.250207324024181,-0.08058356243573916,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,PA_score,93,0.19262415649099274,0.21969381570180554,0.8767846098701524,0.3839347982642911,0.33428959437338757,0.027851471148439,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,NA_score,93,-0.00033102264401581316,0.06919390424383322,-0.00478398563621036,0.9961980629030924,0.526933246791993,0.30917236039465656,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,NA_score_log,93,-0.34458431740010453,0.47802869535465103,-0.7208444194850192,0.47367169361221406,0.39532184469231213,0.11697793193163042,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGP,148,0.20787056439307294,0.1563694270291801,1.3293555418239282,0.1866963304765852,0.3580403460811423,0.07482285170517566,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGN,148,-0.17103375815406097,0.1160233053191485,-1.4741327846469612,0.14352556006631098,0.21639569067208753,-0.12931209285493273,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGN_log,148,-0.07844638057750306,0.051091203768508155,-1.5354185220011634,0.12777724429003115,0.2629925967468657,-0.06215772821775234,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,PA_score,93,0.013591524263490695,0.2775232344085583,0.04897436530839004,0.9610946590172096,0.32619198187956255,0.01602638623682151,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score,93,0.03852190164107647,0.08674517857463507,0.44408118438458727,0.6585055456471596,0.5284092893378045,0.3113278510964764,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score_log,93,-0.21989832203951543,0.6020525414773308,-0.36524772655211074,0.7161498945280165,0.3916228011215799,0.11157615401881515,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGP,148,0.15577248724778686,0.200763899697181,0.7758988915972632,0.4396040305080221,0.35075013626398843,0.06431637285104219,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN,148,-0.3201733975679903,0.14629867954099823,-2.1884913696590544,0.0309155027827863,0.23559461551786876,-0.1016430541066009,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN_log,148,-0.1489506098265471,0.06430702003764831,-2.3162418308194734,0.022545536596753218,0.2836373630253046,-0.0324049768164727,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,PA_score,93,-0.11785030851162459,0.32572276373479625,-0.3618117050227979,0.7187034812760619,0.32756358490169313,0.018029362078663014,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,NA_score,93,0.07102640209841923,0.10168103013795879,0.6985216613369478,0.4874216028124396,0.5305688010296417,0.314481423725826,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,NA_score_log,93,0.007702258333004641,0.7080836379284504,0.010877610949376195,0.9913554664453321,0.3903356745840706,0.10969654066245238,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGP,148,-0.21770384900639314,0.24203057735485559,-0.8994890289717585,0.37051087113726366,0.3520577503401431,0.06620087549020626,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN,148,0.048495078460892065,0.18058160322739666,0.2685493848441739,0.7888188648224356,0.200266776423754,-0.1525567045657663,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN_log,148,-0.012195684197841613,0.07960897943224018,-0.15319483159838856,0.87854729309141,0.24613171365640374,-0.08645723620106516,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,PA_score,93,-0.3211538575657156,0.29560882953072587,-1.0864149696595395,0.28143484855854345,0.338558359418589,0.034085223277939614,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score,93,0.09096392765254542,0.09269802279641318,0.9812930730175741,0.33020173350513105,0.5340549058814354,0.31957224350939784,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score_log,93,0.8628736226584541,0.6387539788535513,1.3508700551770454,0.18156907032513317,0.40749689827477265,0.13475737525839815,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGP,148,-0.029257478859684327,0.20695792582339176,-0.1413692118496167,0.8878571072725066,0.3470461032970972,0.05897820769287532,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN,148,0.08488225454419834,0.15364446125154363,0.552458929223819,0.581842578400259,0.20208888784940715,-0.14993072045232503,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN_log,148,0.035569220427442316,0.06772738983733398,0.5251822122906495,0.6005962681112647,0.24799175188143985,-0.08377659287674843,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,PA_score,93,0.08186149663319925,0.2521929084296476,0.3245987254079968,0.7465601666584507,0.3272914004799763,0.017631886415203524,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,NA_score,93,-0.0106983705873612,0.07900397458946674,-0.13541559956893065,0.8927150363540979,0.527070730269132,0.30937312991682775,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,NA_score_log,93,-0.18650095837763075,0.5476239646584617,-0.34056390956876104,0.7345649538897807,0.39145486864038614,0.11133091928437344,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,C5SPGP,148,0.24825762238861893,0.17991177981838832,1.3798853117857108,0.1706392071556182,0.3588861507056791,0.07604180542877281,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,C5SPGN,148,-0.28746317008580247,0.1319599861170764,-2.178411642380455,0.031678698255619656,0.2352794079888798,-0.10209732378073211,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,C5SPGN_log,148,-0.11432363776810414,0.05841120548539553,-1.9572209958359499,0.053054526605195586,0.2732520214919595,-0.047372086673352465,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,PA_score,93,0.22469315493818204,0.2420280791101301,0.9283763923769351,0.3567557416489585,0.33526041747733193,0.029269181078008577,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,NA_score,93,-0.030976596734982733,0.07618397785085937,-0.4066025115625189,0.6856779669321531,0.5281712554360859,0.31098024603364927,sensitivity
