fc_var,condition,seed_target,affect_var,moderator,n,n_groups,beta_interaction,se_interaction,z_interaction,p_interaction,beta_fc,p_fc,beta_moderator,p_moderator,group_var,log_likelihood,converged,degenerate_re,optimizer,tier
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,C5SPGN_log,C5SER,130,10,0.030594534089180676,0.032171617961840836,0.9509790314391163,0.34161502035776503,-0.028694008650778646,0.5937330130507426,-0.012083627262105327,0.2834468082691246,1.7692232673319625e-10,15.716484571715398,True,False,powell,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,PA_score,C5SER,82,9,-0.047554387523931374,0.1124357676812826,-0.42294715022297874,0.6723338208017191,-0.2591242783960919,0.3300137861664426,0.02262898291906477,0.6997308440163087,0.4031707999674461,-90.97235080353335,True,False,lbfgs,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,NA_score,C5SER,82,9,-0.05800348372609932,0.03320605836997763,-1.7467741301852804,0.08067652570464423,-0.016186559378397317,0.824796082417605,0.030598078445055996,0.07806066700615633,0.01720608933415186,10.111173971433459,True,False,lbfgs,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,NA_score_log,C5SER,82,9,-0.5346063191508434,0.29756009732029237,-1.7966330968610875,0.0723938865151712,-0.28881371361536834,0.6692348117477502,0.2912347474868108,0.061360605320533515,0.07706393253940416,-151.124765827707,True,False,powell,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,C5SPGP,C5SER,130,10,-0.1512002856859837,0.09366735060299258,-1.6142261386984613,0.10647838430662904,-0.18971164540738694,0.35831038402491366,0.08249105283645454,0.10872746418631345,0.04466842712939554,-127.93845743648393,True,False,lbfgs,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,C5SPGN,C5SER,130,10,-0.006682517966700178,0.06345370887223611,-0.10531327617358682,0.9161272286947486,-0.20125002770619105,0.16032513256967407,0.001440505645725343,0.9669981318984096,1.7240573711816144e-11,-81.73119566541709,True,False,powell,sensitivity
r_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-post_vmPFC,C5SPGN_log,C5SER,130,10,0.006137159502653619,0.028171007806272838,0.21785374328308757,0.8275430689743417,-0.07061244633690505,0.2631932265861784,-0.004692024660160977,0.7614838879385883,5.538659889548026e-11,15.643425250408768,True,False,lbfgs,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,PA_score,C5SER,82,9,-0.0838338466953166,0.13797505822536044,-0.6076014590868103,0.543451832872258,0.025360314025349644,0.9133604011284958,0.032431114138653315,0.5865278954060407,0.3853794885595103,-91.12160256010873,True,False,lbfgs,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,NA_score,C5SER,82,9,-0.05054364865712786,0.03716389701446672,-1.3600201463655126,0.17382354867258853,-0.12299175193408324,0.0717528033076581,0.02275314234378171,0.15803602925038096,0.01815781453594625,9.951012842574883,True,False,lbfgs,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,NA_score_log,C5SER,82,9,-0.3124867566804598,0.3268691134417582,-0.9559996458219627,0.3390724134261447,-0.9786481623152484,0.10190823034465861,0.15176337403686596,0.2835774396678059,0.17337309418189423,-151.58571809158622,True,False,powell,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,C5SPGP,C5SER,130,10,-0.011262500661077507,0.10875969651382696,-0.10355399124937491,0.9175233009493402,0.08595302398267618,0.6399566884782946,0.0040386696022174234,0.9296478243160702,0.033759490357373995,-129.23586296619658,True,False,powell,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,C5SPGN,C5SER,130,10,-0.007947726901032737,0.0732893258666172,-0.10844317104918104,0.913644157486527,-0.09178825135719133,0.4974820751289877,0.00041290156235456317,0.9893044855084743,1.7823490348456245e-11,-82.54260286645575,True,False,powell,sensitivity
r_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-post_vmPFC,C5SPGN_log,C5SER,130,10,-0.0027234111791073316,0.03245240249002784,-0.08392017139391134,0.9331199016783209,-0.0488536848394142,0.39009099009631854,-0.0004315625762504538,0.9747573517053598,3.4998673873859955e-12,15.25466372245586,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,PA_score,C5SER,82,9,-1.0444042239318716,0.43635050212841214,-2.3934983891104067,0.016688554611819395,-0.7449992130287381,0.15955265420617104,-0.051103235948158805,0.017849717266150148,0.41239036438060017,-85.10131894035834,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,NA_score,C5SER,82,9,0.07143422818966658,0.11024457276508849,0.6479614043394242,0.5170099136367463,-0.00566151325944084,0.9702131465452901,0.004071439868510285,0.4591744508959532,0.016565818786901644,10.534141852731096,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,NA_score_log,C5SER,82,9,0.935850629478242,0.9771852915434884,0.9577002822054789,0.33821391442778515,1.2479276023807448,0.36898097187326906,0.058877161396016446,0.22773089698230975,2.0903895658323138e-10,-150.95386013598176,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,C5SPGP,C5SER,130,10,-0.025829723038460893,0.2249851381667928,-0.11480635231697847,0.908598613932112,0.14283938782085304,0.5983288717749553,-0.002299369148611753,0.9061866208072954,0.04120843336207415,-128.10449466688988,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,C5SPGN,C5SER,130,10,0.0659477415951423,0.15436498945071583,0.4272195517248259,0.6692194218574037,-0.05628157001823431,0.7580030920445283,0.002114805774643509,0.8744712571375954,3.380704228466386e-10,-81.50024392183184,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg,neg,l_amyg_safety_vs_threat,C5SPGN_log,C5SER,130,10,0.027815746057084517,0.06777601670030266,0.41040691694943326,0.6815074731013342,-0.023193660825580175,0.7745120799051533,0.0005102477561659345,0.9307802635777495,3.52216432616559e-12,16.12023616235078,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,PA_score,C5SER,82,9,-0.06642596660060589,0.20578514986089302,-0.3227928091288833,0.746852159228655,0.017498628536593997,0.9574753524186361,0.00393258113817116,0.8667414799196754,0.3972826442437371,-90.63751336998934,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,NA_score,C5SER,82,9,-0.012965159197642757,0.05872105226578736,-0.2207923512500924,0.8252541194394483,0.02729446143433962,0.8010390536623844,0.001974800685452124,0.768554602301549,0.012437373304009581,9.20445158269743,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,NA_score_log,C5SER,82,9,-0.897827782043875,0.5087440835746683,-1.7647925765255628,0.07759863274266654,-0.5471883834877938,0.5584173997680497,0.1116230839713156,0.054461796461239546,1.9786201028874516e-10,-150.22547904011856,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,C5SPGP,C5SER,130,10,-0.11088078156176367,0.19038149967388465,-0.5824136365754955,0.5602880984424139,0.1898333860861175,0.4959541218257003,0.009163238522221947,0.6210013759549734,0.01831470841128713,-127.55979883706294,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,C5SPGN,C5SER,130,10,-0.1908519006633314,0.13162505851462464,-1.449966312015931,0.14706791371814454,-0.14116738177536534,0.46140368090020645,0.014052130792217047,0.2687295158156089,1.8135360750000243e-11,-80.89229076570075,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg,neg,r_amyg_safety_vs_threat,C5SPGN_log,C5SER,130,10,-0.08320779304892308,0.05706453320743246,-1.4581349986069025,0.14480333617312313,-0.051277020870083505,0.532132218415245,0.005770955237460288,0.29716905216623446,3.3864064263496743e-12,16.76021387830889,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,PA_score,C5SER,82,9,0.027512131385028178,0.25502575525253407,0.1078798153456495,0.914091028686052,-0.10093298728259062,0.7553946167017127,0.00048434961452452965,0.9888653634209459,0.40069216131164376,-90.36515135713643,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,NA_score,C5SER,82,9,0.03250325004068937,0.06466514307063212,0.5026394205172775,0.6152178085133673,-0.03673274727863154,0.678844816797205,0.004944481864574235,0.5738536417272244,0.012099427073322502,9.629923808132375,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,NA_score_log,C5SER,82,9,-0.1217508619942541,0.5887510308729811,-0.206795157222444,0.8361698383836393,-0.715311357474967,0.38587559196159105,-0.0019655841088212695,0.9804042509070282,1.0131660082164757e-08,-151.6141109880744,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,C5SPGP,C5SER,130,10,0.0357658791682186,0.1716436602391685,0.20837285291156327,0.834937851342592,0.303594475378703,0.17043785479664186,0.005658317416501807,0.8394022249759043,0.020756950243363898,-127.72116866086833,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,C5SPGN,C5SER,130,10,-0.108177161243405,0.11504363346206917,-0.9403141919980466,0.34705642201958153,-0.30610316233321505,0.03845258956340932,-0.020603501299585793,0.27109360632424906,2.294743758164036e-10,-80.10221119825508,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neu,neu,l_amyg_safety_vs_threat,C5SPGN_log,C5SER,130,10,-0.04555350508834592,0.051121149728699654,-0.8910892131749527,0.37288131133260904,-0.12163215673393298,0.06392520624465524,-0.009051390150361056,0.27676082028465443,3.3497487040490426e-12,17.130895281316555,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,PA_score,C5SER,82,9,0.09338983770758738,0.24772425218056995,0.3769910975026947,0.7061802208253658,-0.36267414057548586,0.23047754554676736,-0.005247164220540175,0.6362899040313992,0.4115397661206981,-88.93591235925487,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,NA_score,C5SER,82,9,0.0359621932060869,0.05777728725838554,0.6224278589830731,0.5336605664628828,0.19231876941500048,0.022178839478887723,-0.0009318797940895176,0.7231681629587164,0.010699155843982388,11.99839498864715,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,NA_score_log,C5SER,82,9,-0.8721390674917879,0.5239695348735547,-1.6644843057569256,0.09601568482930922,-0.00040003403171108077,0.9995848470048851,0.04329170660427537,0.06944871500491058,1.9914361631461498e-10,-150.13196738120553,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,C5SPGP,C5SER,130,10,-0.051872700616211846,0.19403194436280172,-0.2673410339032632,0.7892065956110945,0.3220040366403658,0.19024132786279557,0.0014119083924302802,0.8962563859451419,1.18827178819568e-07,-127.2740830220306,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,C5SPGN,C5SER,130,10,-0.1656545754018047,0.14091742225502016,-1.17554361093845,0.23977730023743016,-0.07296617281885068,0.6734223312026842,0.004089507709976699,0.5983345326785188,7.349682717155603e-11,-81.19316841532498,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neu,neu,r_amyg_safety_vs_threat,C5SPGN_log,C5SER,130,10,-0.05641035322739629,0.059382732795400975,-0.9499453893736113,0.34214000198519057,-0.010090969183254922,0.8904961199657115,0.0007306500958543376,0.8249722529745309,3.0939865349646966e-08,16.180416331366104,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,PA_score,C5SER,82,9,-0.23259391616181396,0.298046074334797,-0.7803958387337784,0.43515791648221724,-0.3177707603081919,0.29591735969138555,0.0036415537114756385,0.7499882726473506,0.4001063864609773,-89.88721505174954,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,NA_score,C5SER,82,9,-0.1334654207757568,0.08133068909770222,-1.6410216396350132,0.10079292328977951,-0.14939196056814794,0.11112195336634981,0.00469798387953907,0.11716538196759843,0.016117791087645123,10.858876250903705,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,NA_score_log,C5SER,82,9,-1.0118789609663161,0.7324866352322831,-1.3814299296333692,0.16714680865321885,-1.3242975050557113,0.13082360501092588,0.04545383806509259,0.09100728264844711,2.035354393486195e-10,-150.6196728697049,True,False,powell,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,C5SPGP,C5SER,130,10,-0.02440197855115115,0.18812295272103757,-0.12971292550003818,0.8967935558996853,-0.05023507518324039,0.8187643300543317,-0.0001653353243116227,0.9805160459860606,0.0353584067443005,-128.69664762764626,True,False,powell,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,C5SPGN,C5SER,130,10,-0.08157449212470115,0.13706489360471885,-0.595152339737363,0.5517416451384607,-0.1333699238980645,0.4315197147623506,-0.002749265657200631,0.5470468097975332,1.740904420001901e-11,-81.73361409999444,True,False,powell,sensitivity
l_amyg_safety_vs_threat_pos,pos,l_amyg_safety_vs_threat,C5SPGN_log,C5SER,130,10,-0.04583366473211834,0.057677389561858264,-0.794655671490859,0.4268138247725015,-0.06479410440591886,0.34651559603090254,-0.0014836473860510393,0.4628615881950884,3.4142722332356257e-12,16.046894812901854,True,False,powell,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,PA_score,C5SER,82,9,-0.08573649733645528,0.3456454367422741,-0.24804753143720382,0.8040976309266403,0.05834211622405688,0.8815795476379378,0.0029046355576738026,0.9099317705733747,0.38673491541136296,-90.09342285665122,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,NA_score,C5SER,82,9,0.007438263710952291,0.08368148136326185,0.0888878111354499,0.9291710705108269,-0.011869863424811855,0.9119358376468498,0.00015884110788858962,0.979672808450803,0.013968268942249885,9.523900550353105,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,NA_score_log,C5SER,82,9,-0.3112521866925365,0.7437736525632989,-0.4184770267403999,0.6755983797355454,-1.1343438887018527,0.24352496421715697,0.0374940585142074,0.49838704753331564,0.015721353225823857,-150.93747143989378,True,False,powell,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,C5SPGP,C5SER,130,10,0.26480323664932587,0.2087694540485508,1.2684002928308853,0.20465503711411337,0.3666559307901773,0.15833262688531624,-0.016918822806849983,0.2465768393265948,0.02750509625690836,-127.20600087573268,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,C5SPGN,C5SER,130,10,-0.024966999927640832,0.14720151693001302,-0.16961102336677275,0.8653160527734702,-0.09999302734865495,0.6343034668345264,-0.0015993322982794653,0.8752613528044833,1.8255728288234218e-11,-81.69083689975184,True,False,powell,sensitivity
r_amyg_safety_vs_threat_pos,pos,r_amyg_safety_vs_threat,C5SPGN_log,C5SER,130,10,-0.012709753998024275,0.063481754310155,-0.2002111336735874,0.8413154600482899,-0.062329515313582225,0.4503840459350694,-0.0009108909931825641,0.836967590939503,9.059497976016191e-09,16.131155348878053,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,PA_score,C5SER,82,9,-0.3365244871508881,0.19534263598647356,-1.7227395619571277,0.08493563259738157,0.05504749836486176,0.7993483768007439,0.026341793875563565,0.1508111490741232,0.40263654546045186,-87.91338463012124,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,NA_score,C5SER,82,9,0.009707530130879865,0.05513966786016511,0.17605347488668743,0.8602519315900197,0.002844816829501849,0.9704661099932619,-0.0001558650429284145,0.9753548452623905,0.013896447408658884,8.74550756426494,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,NA_score_log,C5SER,82,9,0.26757699742257207,0.49462662696353343,0.5409676366701126,0.588529889764245,0.7194616157745328,0.36949876695233164,-0.008641972601141934,0.8480858588958204,4.5950501107517045e-10,-151.82753842422528,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,C5SPGP,C5SER,130,10,-0.028703733840087873,0.16298280143659893,-0.17611510899972938,0.8602035111853641,-0.15043069542476833,0.43725580722005564,0.0019516771447891602,0.8902925278356211,0.022506414005333233,-128.61680612013782,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,C5SPGN,C5SER,130,10,0.11231864413292303,0.11133735774173922,1.0088136310317335,0.31306402255534227,0.18829018004374828,0.14977252533243166,-0.011901272977623306,0.21517771289537502,2.400473188036638e-10,-81.15756089545965,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg_vs_neu,neu,l_amyg_safety_vs_threat_neg_vs,C5SPGN_log,C5SER,130,10,0.04816027106077579,0.04879262793446572,0.987039909501508,0.32362307405539115,0.07388495701795335,0.19653821380944625,-0.0054580638397551924,0.19728476041306187,4.457226012828984e-12,16.28008201254565,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,PA_score,C5SER,82,9,-0.14589760762544496,0.2039756969257872,-0.7152695631113696,0.47444249215618584,0.17324414640849,0.45678603585430744,0.00792221328875992,0.6374591020376286,0.4073271428297529,-89.59326504935319,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,NA_score,C5SER,82,9,-0.059344410791770906,0.05325104390097216,-1.1144271819746898,0.26509596753883846,-0.14286265639562068,0.06094556678265726,0.0051038802122872476,0.23612007014937209,0.014090052551689745,10.476819215484227,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,NA_score_log,C5SER,82,9,-0.2473908065469858,0.4961767442028048,-0.4985941188043036,0.6180653491812522,-0.3540141292757824,0.6382889071910877,0.033019811937179025,0.4094038946019577,2.089053233561286e-10,-152.28775249438502,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,C5SPGP,C5SER,130,10,-0.11554710796876605,0.17193899348587996,-0.6720238709449875,0.501568499736101,-0.12060157299996575,0.587561321079221,0.005034591842014197,0.6270991604668723,0.038360640593886414,-128.55899718043827,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,C5SPGN,C5SER,130,10,-0.03318637348798806,0.12293877944717556,-0.2699422723832036,0.7872046652674203,-0.017703914341409836,0.907275380411217,-0.0016758102793128298,0.8159417501213493,1.1557262332794136e-09,-82.20519447287893,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg_vs_neu,neu,r_amyg_safety_vs_threat_neg_vs,C5SPGN_log,C5SER,130,10,-0.029053227350266272,0.05262716724199231,-0.5520575944487488,0.5809088940816871,-0.019942933231478464,0.7664618394394771,-0.00039587053527029905,0.8995796980106187,3.435608468352618e-12,15.56375324265332,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,PA_score,C5SER,82,9,-0.2399912416317616,0.21704538383629263,-1.1057191698339734,0.2688480900800063,0.18049479931198908,0.4332227652656486,-0.021080564598023863,0.23899924337038825,0.41800810254974907,-87.84295269740443,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,NA_score,C5SER,82,9,0.1613676646998394,0.07193434216132985,2.2432632293756725,0.024879845053028093,0.12845541615191153,0.12712593078293344,0.013142213560633218,0.024065573538278602,0.017282736702724684,11.506481195966302,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,NA_score_log,C5SER,82,9,1.2706133196292875,0.6349077572954299,2.0012565684215704,0.04536474760172382,1.7362223145549611,0.05126066100352575,0.11346356958126598,0.027554188822355958,8.694596590497248e-09,-149.8059888789473,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,C5SPGP,C5SER,130,10,0.020696395018156625,0.185795328349777,0.11139351673683492,0.9113043009609636,0.1620245602527436,0.48882522176247534,0.001615324765849158,0.9261547077517749,0.02763658307279805,-128.4304589224177,True,False,powell,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,C5SPGN,C5SER,130,10,0.13267169444797622,0.13109529845537699,1.0120248095177555,0.3115261912888485,0.11771289296222877,0.5067438957985149,0.008302147345352125,0.4951560225370416,3.3533228083372157e-09,-81.60198886326634,True,False,lbfgs,sensitivity
l_amyg_safety_vs_threat_neg_vs_pos,pos,l_amyg_safety_vs_threat_neg_vs,C5SPGN_log,C5SER,130,10,0.06761462102532263,0.056519787852744814,1.1962999790707638,0.23157951694019285,0.06064592199923529,0.40907318054824027,0.004130744689546217,0.43377879170477307,3.40470118139709e-12,16.236338757389717,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,PA_score,C5SER,82,9,-0.0397786647458771,0.18791060212256375,-0.21168930489580182,0.8323494324729073,-0.054307731061933054,0.8338146802317359,-0.001627626628261174,0.8719133151549912,0.3972018036279281,-91.12283540641073,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,NA_score,C5SER,82,9,-0.014104372827969612,0.048225651376167154,-0.29246619642217864,0.7699302019071312,0.019329497498342733,0.8034599864039962,0.0011403829572970152,0.6541067531018363,0.013304586954085016,8.826281772734689,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,NA_score_log,C5SER,82,9,-0.4816168932542207,0.4215033525306957,-1.142616993109556,0.2531976470043735,0.30004952078294006,0.6693196321558875,0.03132239939355319,0.15799146125538344,1.978837094424251e-10,-150.64620501772868,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,C5SPGP,C5SER,130,10,-0.24583031015768814,0.15341736503392425,-1.6023630056697244,0.10907536049025635,-0.13423357938593644,0.5485263028293093,0.006544735430688092,0.40912704264585353,0.042307391357715864,-127.60661964144902,True,False,lbfgs,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,C5SPGN,C5SER,130,10,-0.10514777753144486,0.10391202927346785,-1.0118922541174213,0.31158957324933745,-0.012936019006138588,0.9333976914127938,-0.0003294812895461363,0.9512348800562977,1.2356242316351586e-09,-81.71157891685567,True,False,powell,sensitivity
r_amyg_safety_vs_threat_neg_vs_pos,pos,r_amyg_safety_vs_threat_neg_vs,C5SPGN_log,C5SER,130,10,-0.04355645958546997,0.04598431009553372,-0.9472026327018972,0.34353553410152227,0.015096304513866884,0.822429635754744,-0.000569237844350327,0.8110928541869281,9.116368598606102e-09,16.119783991331303,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,PA_score,C5SES,82,9,-0.1294910015660238,0.1812170474953169,-0.7145630245927618,0.4748790992555443,0.04339797367784833,0.8887682050559776,0.015587842457884676,0.5879230100966517,0.35889423032379836,-90.46334229543783,True,False,lbfgs,primary
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,NA_score,C5SES,82,9,0.036287493723027815,0.04501641126359876,0.8060947708723877,0.42018820645838706,0.021033819569411808,0.8243813822674598,-0.005155143852653558,0.4697493380768799,0.014389853211871266,8.972423704463353,True,False,lbfgs,primary
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,NA_score_log,C5SES,82,9,0.6638248676811247,0.41081792179945714,1.6158615105530234,0.10612425892340993,1.0652571246595324,0.18882148145064603,-0.09095554126400418,0.16159814892811486,3.428907107675484e-09,-151.4519234083611,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,C5SPGP,C5SES,130,10,-0.07500616141692108,0.13998241315986146,-0.53582560640145,0.5920790832812004,0.10915708722399714,0.6094651559544711,0.007871820150734815,0.7034745097783502,0.05481750818909612,-128.42785348079144,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,C5SPGN,C5SES,130,10,-0.12890900425682214,0.11433828738949106,-1.1274351505519427,0.2595585444118109,-0.40942145011806247,0.0042274045022080734,0.01602030587778682,0.3315291145594832,1.279611517443908e-10,-78.63330825368047,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,10,-0.041243051467802674,0.04164349829595763,-0.9903839291956453,0.3219864975033584,-0.17563273874586055,0.005204240778519452,0.004602754030602762,0.4530417948687838,3.2885593501292202e-12,18.849706066273484,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,PA_score,C5SES,82,9,-0.11872351276107032,0.07693346449084928,-1.5431972750322673,0.1227829182771556,-0.28965158359766036,0.20698205501625944,-0.0780561450144252,0.10358830501049723,0.41364507805392225,-90.68919836042551,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,NA_score,C5SES,82,9,0.02065833199883556,0.021320256155376607,0.9689532737450662,0.3325685032468668,0.06341199850429365,0.3150381216804329,0.01334409595548878,0.31410339664531894,0.013024005908589953,8.380534935335191,True,False,lbfgs,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,NA_score_log,C5SES,82,9,0.026839479025486092,0.19311329365742938,0.13898307318551362,0.8894635248645717,0.4477402850196611,0.4302142861391668,0.03039654989322381,0.800273416506524,2.0863893860895285e-10,-153.30273142777685,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,C5SPGP,C5SES,130,10,-0.005881763336505633,0.06435882308574598,-0.0913901630654323,0.9271825777767462,0.10787136137348728,0.5565062674675801,-0.005743160552373377,0.8935784817278306,0.029644649901962375,-129.62756121023875,True,False,powell,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,C5SPGN,C5SES,130,10,0.06517479068954378,0.04305074796639966,1.5139061170414865,0.13004965246526234,-0.02317359838397285,0.8497043905651449,0.040296404230700494,0.1604315572003292,2.7143550357675566e-11,-82.07669229340866,True,False,lbfgs,sensitivity
