persistence_var,affect_var,moderator,n,n_groups,beta_interaction,se_interaction,z_interaction,p_interaction,beta_persistence,p_persistence,p_persistence_one_tailed,beta_moderator,p_moderator,group_var,log_likelihood,converged,optimizer,tier
pos_persist_crossrun_mean_z_L,NA_score_log,C5SES,83,9,0.29208812039067156,0.8932128078428758,0.3270084327340417,0.7436615071545868,-0.28077146586035934,0.8564341430673372,0.4282170715336686,0.0031323427817507576,0.9159442234205696,2.0750535621723893e-10,-152.4329799630088,True,powell,sensitivity
pos_persist_crossrun_mean_z_L,C5SPGP,C5SES,131,10,0.5422043788559805,0.3320085164699287,1.63310382703719,0.10244716185213065,0.0717034197890269,0.8765564434032582,0.4382782217016291,-0.017666787128929586,0.12328952905485707,0.06986326955760098,-126.9153433798092,True,powell,sensitivity
pos_persist_crossrun_mean_z_L,C5SPGN,C5SES,131,10,0.04449900575460253,0.23186428321025196,0.19191832885382923,0.847806179969271,-0.2134220353890265,0.5274840455876715,0.26374202279383574,-0.0031753591247909484,0.6893587217075992,1.8524434123954396e-11,-80.71737852690558,True,powell,sensitivity
pos_persist_crossrun_mean_z_L,C5SPGN_log,C5SES,131,10,0.017533496180319665,0.10121288684020706,0.17323383145864824,0.8624676319793948,-0.13557184694405308,0.347628801406365,0.1738144007031825,-0.0016018049549916355,0.6451759229457579,3.4040406982514396e-12,17.94285655872926,True,powell,sensitivity
pos_persist_crossrun_mean_z_R,PA_score,C5SES,83,9,0.4696771768970413,0.31282309557214394,1.501414644714822,0.1332483484102595,1.1020320825934138,0.038875206603276695,0.019437603301638347,-0.06471360312540289,0.11017343743922109,0.3599447636505287,-87.9975218741952,True,lbfgs,sensitivity
pos_persist_crossrun_mean_z_R,NA_score,C5SES,83,9,-0.12425150257802794,0.08050008559427158,-1.5434952852630226,0.12271065055403943,-0.2369489088714937,0.09761864435760187,0.048809322178800935,0.016396990964012415,0.11544699027289704,0.009907558483051856,12.441769840462968,True,powell,sensitivity
pos_persist_crossrun_mean_z_R,NA_score_log,C5SES,83,9,-0.11780984783810951,0.7501936880117843,-0.15703924162616908,0.8752139214247407,-0.42460309153664005,0.7476514912450769,0.37382574562253845,0.02647707431080983,0.7850266067367488,2.17016695728345e-10,-152.71917834050015,True,powell,sensitivity
pos_persist_crossrun_mean_z_R,C5SPGP,C5SES,131,10,0.24093288789678247,0.25523203979223447,0.9439758742394102,0.3451819770048381,0.22168588973608605,0.6068512437812799,0.30342562189063993,-0.03481129595562989,0.3164345803627846,0.02777199202912459,-128.24500035508265,True,lbfgs,sensitivity
pos_persist_crossrun_mean_z_R,C5SPGN,C5SES,131,10,-0.11724471664985446,0.18309620646979502,-0.6403448706579077,0.521948415257975,-0.19725501957991132,0.5008488109719293,0.2504244054859647,0.013796444371781822,0.5795240524364658,1.8097686978668928e-11,-80.97993076699618,True,powell,sensitivity
pos_persist_crossrun_mean_z_R,C5SPGN_log,C5SES,131,10,-0.05448557666882793,0.07827354726363452,-0.6960918288948129,0.4863713233797302,-0.11736852072641109,0.3647982820473321,0.18239914102366606,0.0062055757642786305,0.5600992198381334,3.433203613904587e-12,17.513923547489867,True,powell,sensitivity
pos_persist_crossrun_mean_z_bilateral,PA_score,C5SES,83,9,0.6315044510234814,0.3341790667002126,1.889718758446337,0.05879558393770555,0.3360042574591867,0.5748399964374599,0.28741999821872993,-0.05752316442120502,0.048513443098058516,0.41233993453167317,-88.39385592447664,True,lbfgs,sensitivity
pos_persist_crossrun_mean_z_bilateral,NA_score,C5SES,83,9,-0.06108921919415374,0.10775960266086321,-0.5669027881107852,0.5707802298121896,-0.10303887361566914,0.5879141353966073,0.29395706769830365,0.005598349017671592,0.5459086153399018,0.011916080236531828,11.474934403962521,True,powell,sensitivity
pos_persist_crossrun_mean_z_bilateral,NA_score_log,C5SES,83,9,0.35841911037693913,1.0190183279362668,0.35172979773858987,0.7250409113875126,-0.6544271166974501,0.7120664789199646,0.3560332394599823,-0.018360607893425647,0.8338416023396975,2.0671968745763381e-10,-151.95150902827993,True,powell,sensitivity
pos_persist_crossrun_mean_z_bilateral,C5SPGP,C5SES,131,10,0.62637656517584,0.3591254557713835,1.744172002038715,0.08112910184711367,-0.06974788216700215,0.9025074399714281,0.45125371998571406,-0.0561342595379368,0.07595027207689363,0.05925153831913919,-126.46512207121043,True,powell,sensitivity
