fc_var,condition,seed_target,affect_var,n,n_groups,beta_fc,se_fc,z_fc,p_fc,group_var,log_likelihood,converged,degenerate_re,optimizer,tier
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGN_log,148,8,-0.0811177980861162,0.044756755074276816,-1.8124146388963145,0.06992215259070522,0.001608457885146839,25.034245817645854,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,PA_score,93,8,-0.06494585676941933,0.2251179970636016,-0.288496955448082,0.772966360693468,0.3801974868011619,-96.5273814096195,True,False,lbfgs,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score,93,8,0.03061218680566542,0.07078281953205015,0.4324804664188936,0.6653922462190711,0.02790299318583711,4.494828420924108,True,False,lbfgs,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score_log,93,8,-0.024495260133234293,0.5497140204603281,-0.04456000615142046,0.9644580214423142,2.0056059713944888e-10,-165.9575929502158,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGP,148,8,0.2319847788083761,0.17748041725146227,1.3071007066638207,0.1911785113249338,0.03190802418484086,-141.64917291417106,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN,148,8,-0.2802135009886281,0.1263058192774478,-2.2185319931546563,0.026518580679877557,0.029297855289742616,-85.09709961093193,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN_log,148,8,-0.13468999269645404,0.0537665001655885,-2.5050913167425763,0.012241978251593899,0.002523221629511399,26.693706100824784,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,PA_score,93,8,0.02571672225961631,0.22583044483989292,0.11387624143347325,0.9093358996207528,0.3755919687311692,-96.51869653824144,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,NA_score,93,8,0.11134970133394224,0.07229769711410078,1.5401555758852083,0.1235224355548481,0.02797208099294394,5.617552565930367,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,NA_score_log,93,8,0.8108281138959917,0.5606250739190942,1.446292989052083,0.14809504136469198,1.912532394816961e-10,-164.88099621506134,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGP,148,8,-0.08681227176927593,0.19547152737104695,-0.44411722227190453,0.6569578355416807,0.039133197531948244,-142.31186166103532,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN,148,8,0.01779185318090939,0.13134196955573063,0.1354620555873422,0.892246562936567,2.455426902272339e-10,-87.58645528394078,True,False,powell,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN_log,148,8,-0.02009720697906038,0.05934595077100164,-0.3386449575407347,0.7348772104026993,0.0007076472116069484,23.743525074339487,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,PA_score,93,8,-0.004636840949467526,0.2135796481644806,-0.021710125423076976,0.9826791867576936,0.37277304867961897,-96.6415034246163,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score,93,8,0.0930223231046393,0.06699529101585584,1.388490469914126,0.16498774474375666,0.0275615463523487,5.3238647234460075,True,False,lbfgs,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score_log,93,8,1.0166986344330455,0.5365102105421995,1.8950219668803052,0.0580894915014476,1.891322619991101e-10,-164.1812532956259,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGP,148,8,0.08048793361072365,0.18140075014697735,0.44370231956322925,0.6572578182263007,0.0335464361415131,-142.38634993845136,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN,148,8,0.060651659324072495,0.12238260724623416,0.49559051477013544,0.6201833463088424,0.0018437381109305837,-87.5473521069174,True,False,powell,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN_log,148,8,0.021466984820259844,0.05527571881971456,0.38836192958929844,0.6977482133387649,0.0009701393371626758,23.68718610972053,True,False,powell,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,PA_score,93,8,-0.06946213980049076,0.19656728517479177,-0.35337589232472516,0.7238066566221852,0.3823407564156237,-96.67090173420755,True,False,lbfgs,sensitivity
