fc_var,condition,seed_target,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_fc,p_fc,beta_moderator,p_moderator,r_squared,adj_r_squared,tier
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,PA_score,C5SES,82,-0.2558489731736108,0.21777813054121697,-1.1748148105495309,0.2455249882482719,-0.15703052727195127,0.7024722266744321,0.03433358468874283,0.3207984326906498,0.37336970189973784,0.004763644193701344,primary
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,NA_score,C5SES,82,0.04335316202634374,0.05576943956933476,0.7773641327782286,0.44053508355285054,0.004219212977918697,0.9680076975310019,-0.005984573819165037,0.4980634469585645,0.3372902802767983,-0.052538966619202654,primary
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.7582374086854139,0.4890370827471031,1.55047016971824,0.12721263678434633,0.74888128942405,0.4184016820752112,-0.10440933679794817,0.18052978001367725,0.3967778175803237,0.041941239686396514,sensitivity
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,C5SPGP,C5SES,130,-0.1504237368748832,0.15466808839333246,-0.9725583243283155,0.3336330798533955,-0.047460451833988615,0.8416212400643622,0.018445831046060568,0.418080437124003,0.38393401365248014,0.030823021477682122,sensitivity
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,C5SPGN,C5SES,130,-0.15148705399634022,0.11370822637784372,-1.3322435748224613,0.18647091049985487,-0.4625178839176146,0.009468960481755304,0.01941325271532815,0.24735979691678772,0.26595494012620136,-0.15477820394780517,sensitivity
l_amyg-ant_vmPFC_neg,neg,l_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,-0.0460457896840194,0.048948067414180535,-0.9407070006338937,0.3496180430565854,-0.19338234649055958,0.011635992562714954,0.005379194452938822,0.45542779757059093,0.31800341249380426,-0.07289707058901529,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,PA_score,C5SES,82,-0.11351662833701279,0.09398793810052862,-1.2077786855542725,0.23270358251536394,-0.5392292355010421,0.08107822483614088,-0.07734284859108267,0.193129455515262,0.39178091116914837,0.03400497656276513,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,NA_score,C5SES,82,0.02542976879231347,0.024438763314806804,1.0405505575196696,0.3029921369054721,0.029008374846669446,0.714239252376647,0.016335374185592413,0.2891137709756023,0.3368341200442142,-0.05326345640036556,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.02532254307154652,0.2189606048597316,0.11564885422091523,0.9083850096900189,0.35986013481242585,0.6123732048434065,0.029556799707003645,0.8295921338062225,0.36982868465566054,-0.0008603243704214947,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,C5SPGP,C5SES,130,-0.0174628093953354,0.06974406882842159,-0.25038415006007053,0.8029165582492446,-0.1370516663482817,0.5112274147635953,-0.015073309929700407,0.7482048185786687,0.37897765527496285,0.023025823542319523,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,C5SPGN,C5SES,130,0.09211196489889954,0.052195317055174925,1.7647553477169091,0.08132842632275644,0.03058813713299907,0.8444937997194287,0.05887572169495963,0.0965594605859377,0.233223313873563,-0.20627064036963882,sensitivity
l_amyg-ant_vmPFC_neu,neu,l_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,0.04109794118603302,0.022406578373809934,1.8341908568275913,0.07025301077082677,0.006832473418115645,0.9187000832636711,0.02596550915339465,0.08793023888929341,0.2915176145751186,-0.11456375268060626,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,PA_score,C5SES,82,-0.12579700359970258,0.2018916026815047,-0.6230918073306615,0.5360007909651592,-0.46931890259033343,0.24104259433615768,-0.019198693080987157,0.42383394432197796,0.370058932773351,-0.000494636183501207,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,NA_score,C5SES,82,0.042447210955935157,0.05148070316066465,0.8245266352221894,0.4134801565894629,0.11505406569155364,0.2594402852384041,0.00544602170159693,0.37397011593356977,0.33945825107349814,-0.04909571888326769,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.02936348393370858,0.4603613937290875,0.06378354991033053,0.949391923669604,0.5595248963573206,0.5378926700411482,0.015633028959585557,0.774576475243204,0.37472356201176793,0.006913892606925542,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,C5SPGP,C5SES,130,-0.05647075128871765,0.13530115559731412,-0.41737079804984795,0.6774979709959689,-0.0944173598882756,0.6885691163687577,-0.010934814090972474,0.6003033601542749,0.3773285057333483,0.020431429751243013,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,C5SPGN,C5SES,130,0.12271475556985953,0.10222104053635808,1.200484312485669,0.2334078749066422,0.09770129029568664,0.583200202104126,0.015985508979005053,0.31176107182326096,0.21648065976491226,-0.23260969378446728,sensitivity
l_amyg-ant_vmPFC_pos,pos,l_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,0.06167378245211037,0.04383099657492968,1.407081455396028,0.16318233172134122,0.0473890853892302,0.5348993538868008,0.007883191649602803,0.24515731650666145,0.2777226935114593,-0.1362655187441677,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,PA_score,C5SES,82,0.013965260375425531,0.07998654324159701,0.1745951232477177,0.8620890532386289,0.4443321129170011,0.08073727642995991,-0.018574782923931138,0.7652379361758425,0.3900724049809138,0.03129146673439254,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,NA_score,C5SES,82,-0.010196452560103224,0.020886229770067568,-0.4881901938432155,0.6275075842576012,-0.040328136837878184,0.5384628534321911,0.008691957766492594,0.5929237102271043,0.329324487808622,-0.06519051936277687,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.11982135997117627,0.18467251525367362,0.6488315806311774,0.5193584051445919,-0.3630398797476382,0.5311510462936857,-0.07697771609598106,0.5923246606524863,0.3793313422013538,0.014232131731561903,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGP,C5SES,130,-0.023891502069772683,0.05872269054916451,-0.40685298725830615,0.6851759885862294,0.17447781721110234,0.3506138290386821,0.015201005586374779,0.7490441264067148,0.38370266709316403,0.03045907384168478,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGN,C5SES,130,-0.07043509657415307,0.04350637359767222,-1.6189604131455733,0.10929587156845397,-0.24691532341402947,0.07663857897657665,0.05599012334752944,0.11439021447361308,0.2542430317929011,-0.17320303535019232,sensitivity
l_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,-0.028542747393337876,0.018736262255394362,-1.5233960223373864,0.13150711249901492,-0.10811754070168982,0.07191945124499007,0.022408564246048167,0.14190953999456832,0.30652690393895277,-0.09095157794969633,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,PA_score,C5SES,82,-0.10414183119988069,0.1571891780028372,-0.6625254519620999,0.5106176405849847,0.24391203871324318,0.40914098657794074,0.022245850876775358,0.602049354278116,0.3831152146368527,0.02024181148206028,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,NA_score,C5SES,82,0.007008108786891981,0.040336320927406265,0.1737418938009878,0.8627561101281179,-0.07309453871229571,0.3356688380251336,-0.0010951153751879404,0.9202131515464721,0.34491257660661756,-0.04043296656596018,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.4603467574575356,0.3548728164369176,1.2972161747400766,0.20039453961870807,-0.09111723622711748,0.8910088491927377,-0.1094540844380855,0.2581413348177078,0.3997735899477275,0.046699231093449645,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGP,C5SES,130,-0.055925857027144726,0.11309978024415075,-0.4944824552834361,0.6222876937086506,0.07266109593848358,0.7002168795280634,0.013252878574147683,0.6889763323146685,0.37978351669207344,0.024293581137530107,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGN,C5SES,130,-0.12944199053521546,0.08323799674537169,-1.555082962065793,0.12377763013811385,-0.32185743706729664,0.02251684678358644,0.035311725786806025,0.14971945423018762,0.25941284548787247,-0.1650700357568835,sensitivity
l_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,-0.05099378101303201,0.035801547621410024,-1.4243457169023814,0.15814102376704953,-0.14228424163090067,0.019133289058661962,0.01356546417559202,0.19764802799385575,0.31307600005633884,-0.08064873161868658,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,PA_score,C5SES,82,-0.18563515247506623,0.17757211945953666,-1.0454070889060199,0.3007646010399905,-0.21187041419515695,0.5612899883206722,0.0324824211849689,0.37643638392884327,0.365037012263411,-0.008470627581641299,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score,C5SES,82,0.03352356296461414,0.045380646539836283,0.7387193775475699,0.46346365690540714,0.06440926349348852,0.48983980468168287,-0.006144939288443673,0.511906259700885,0.3312125218681652,-0.062191877032913956,primary
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,NA_score_log,C5SES,82,0.3328366857691515,0.40305137230039917,0.8257922156907685,0.4127683754571806,0.22542265358215646,0.7851114388866095,-0.05472673236626324,0.5107517422976735,0.37550276039054875,0.008151442973224565,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGP,C5SES,130,-0.10895311582499112,0.13382601116828197,-0.814140052997515,0.41792272730163005,-0.043407220873574626,0.8588857586774221,0.021521462628458138,0.4816968487935659,0.38093318906528006,0.026102212066111297,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN,C5SES,130,-0.08985426291072818,0.09890529889773575,-0.9084878556773183,0.3662829027930148,-0.4296126786873744,0.01921689296469336,0.018338453308740094,0.41748818346066685,0.25456680668499676,-0.17269368216628567,sensitivity
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,C5SPGN_log,C5SES,130,-0.029262615022351057,0.042477975568217315,-0.6888891156160889,0.49283764660075,-0.1871862766268539,0.017591303043223084,0.005520378914516823,0.5694442556416939,0.31060301002067925,-0.08453916716258991,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,PA_score,C5SES,82,-0.05778902152077303,0.13429261430734296,-0.43032166600403426,0.668774719743183,-0.20930702690049896,0.6137627550609883,-0.03355981770354699,0.6114841466144334,0.35547185700955863,-0.023662344749524555,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,NA_score,C5SES,82,-0.001137887365616843,0.03421733440378221,-0.03325470512077839,0.9736012844958253,0.041108411393346346,0.6970994657099332,0.000272909531832493,0.9870489292406713,0.3251956122923746,-0.07174814518269912,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,NA_score_log,C5SES,82,-0.19440860709982288,0.30257219096427995,-0.6425197453878824,0.523413851502246,0.24515595690437153,0.792846034939139,-0.08023443569724875,0.5899450013262477,0.3753934859094209,0.007977889385550885,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGP,C5SES,130,-0.028626914867390038,0.08953624287986688,-0.3197243255538377,0.749990498781776,-0.26413245226091564,0.33874230383087356,-0.018269991156405388,0.6892155901752048,0.3828736151945773,0.029154833659761792,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN,C5SES,130,0.15659533762279915,0.0658009118941054,2.3798353718077774,0.019641431892731587,0.3022414354326506,0.13789696624032696,0.07796324453401976,0.02224334406435232,0.2652267116383443,-0.1559238316908973,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,C5SPGN_log,C5SES,130,0.06506643880476054,0.02849345389185604,2.2835574462721677,0.02498444401942563,0.0980893241923807,0.2647456985212988,0.031946477096921,0.03023998768851162,0.3092007122100304,-0.08674522103544002,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,PA_score,C5SES,82,-0.0894532749363332,0.22794152714633004,-0.392439570166201,0.6963688299230102,-0.5085609525478957,0.24035793164737831,-0.018147085417668116,0.5859497396019304,0.37184248736647996,0.002338068170291807,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score,C5SES,82,0.024396327883588313,0.05707283709348156,0.4274595258621668,0.6708441391839893,0.17602234691845264,0.10670979890649888,0.004316358417267196,0.6047860451919655,0.3649199127469266,-0.008656609166646012,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,NA_score_log,C5SES,82,-0.20424580955168747,0.5075783562894701,-0.4023926690743425,0.6890767146731591,1.0452268260100213,0.27803725978002114,-0.014988113673062083,0.8396883913561126,0.4053811102860876,0.05560529280731563,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGP,C5SES,130,-0.006085852422893265,0.15344985782259224,-0.039660202422144256,0.9684604331893794,-0.027627699821077573,0.9079252074989648,-0.0036119115226542,0.8804933230347332,0.375773008202135,0.017984366561895282,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN,C5SES,130,0.0615112520406141,0.11610463094021302,0.5297915470080494,0.597688033904551,0.17628247181019427,0.3307822171166077,0.00749941438664325,0.6800615759400283,0.21218943393346057,-0.2393605246656536,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,C5SPGN_log,C5SES,130,0.022141869291431877,0.04995086766981326,0.4432729665036998,0.658735627080129,0.07671889490076876,0.32524622291212346,0.0022931321169430362,0.7693935976646618,0.2688929985560765,-0.15015613641787962,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,PA_score,C5SES,82,-0.023403230164399158,0.09273235426040391,-0.25237394597661134,0.8017664093456056,0.06040600606770247,0.8442729884608325,0.010713080665878755,0.8678407737195262,0.3533503693806417,-0.027031766277804348,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,NA_score,C5SES,82,0.009648602257772474,0.02359554132943377,0.4089163339404519,0.6843131998768839,0.009186341585913079,0.9065305448745057,-0.005984981609281894,0.7149933979447596,0.3248282318112242,-0.07233163182923197,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,NA_score_log,C5SES,82,0.18674622284058856,0.2075399378570758,0.8998086092190747,0.37245130529625736,-0.2304348412349396,0.7378549773260168,-0.11358970901340615,0.4318445765250043,0.38166947343735524,0.017945634282858336,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,C5SPGP,C5SES,130,-0.01634984716043382,0.06300680913905898,-0.25949333705106287,0.7959049998400207,0.18160553564712267,0.38617556193263436,0.008137313818363641,0.8601771217465066,0.38206518827438807,0.02788304009019582,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,C5SPGN,C5SES,130,-0.07514005358163495,0.04495903434619771,-1.6713004332574086,0.09847472517237989,-0.4687288888951656,0.0022696607716895458,0.054982111846122714,0.09809307324296021,0.30639088342623744,-0.09116556143921195,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,C5SPGN_log,C5SES,130,-0.02913094120320866,0.019508415009200867,-1.4932500251542458,0.13920966611851224,-0.19162493979198264,0.003915866282237053,0.02100151298725225,0.14460027427058822,0.34521764355516904,-0.030084438797356006,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,PA_score,C5SES,82,-0.07506427154970392,0.156822184499783,-0.4786584996831733,0.6342273816291262,0.14906326488442667,0.6763698463401406,0.020226259485245292,0.7115465703898107,0.3666584207378143,-0.005895449416412513,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,NA_score,C5SES,82,0.007118526333811121,0.03988816075677521,0.17846213509862077,0.8590670902282314,-0.06408365187614896,0.4811794424274005,-0.0016061285595317405,0.9080373700904525,0.33921687090920205,-0.04947908737950257,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,NA_score_log,C5SES,82,0.2508562930015913,0.348039329060654,0.7207699591843361,0.47434208571352554,-0.586657208185356,0.4599844572053271,-0.07152090223572329,0.5561576914143525,0.4044880121055142,0.054186842755816755,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,C5SPGP,C5SES,130,-0.06198729938365463,0.10212712324738353,-0.6069621606152774,0.545552997175365,0.004831356769115391,0.9792099850474635,0.020335474402249976,0.5995892047463759,0.3788702186906677,0.022856807452391825,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,C5SPGN,C5SES,130,-0.06597464544612183,0.07489158877853376,-0.8809353162638767,0.380927598263494,-0.3534237327543683,0.010833724275948947,0.023278288555736104,0.4130578352582571,0.26365829814109676,-0.1583912138999819,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,C5SPGN_log,C5SES,130,-0.020638453318034704,0.03214610138407316,-0.6420204139672148,0.5226507424206512,-0.15558176643097593,0.009039234121079402,0.006858196573112391,0.5738249623534168,0.3197914564824309,-0.07008417211910256,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,PA_score,C5SES,82,-0.030817620586688632,0.079652558584572,-0.3869005733691238,0.7004395678086733,-0.11075907542922889,0.7191715104145442,0.02208999216726476,0.7468850884788798,0.35420306216676267,-0.025677489499847495,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,NA_score,C5SES,82,0.0072460201573441765,0.020252636662485283,0.35778157077030126,0.7219833030523721,-0.0240852774715124,0.7584095802399029,-0.005212740267274047,0.7645121700542424,0.3267015977613159,-0.06935628590849818,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.1188682267291459,0.17911587759974804,0.6636386920134941,0.5099105574907348,0.5413843387255413,0.43555186489897735,-0.09299169379902306,0.5462279096369048,0.376587435159479,0.00987416172387845,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,C5SPGP,C5SES,130,-0.017075198168936358,0.058699223367098895,-0.2908930849416836,0.7718675798719747,0.032984706515965245,0.8826170249990528,0.011444685014118536,0.8205954891730499,0.3765691980625655,0.01923690914720666,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,C5SPGN,C5SES,130,-0.06876793450997516,0.042662075383707844,-1.6119219210848998,0.11082149070191806,-0.40641750629570533,0.014003548233720612,0.0600406101298401,0.10437746172339825,0.27402668679667586,-0.14207996833205883,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,-0.026666280666434755,0.018445098636978432,-1.4457109279412923,0.15206952169049104,-0.1685180297191564,0.018277812803062954,0.023016399863261747,0.1491931457781145,0.3195897990669765,-0.07040141366292718,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,PA_score,C5SES,82,-0.24363647434271898,0.18212503597225463,-1.3377429030670729,0.1869152685707887,-0.8197901703681307,0.02568365353019243,0.060339328226723526,0.21319342579797537,0.41315460277537663,0.06795142793736297,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,NA_score,C5SES,82,0.03629492258569019,0.048292539291527506,0.7515637636403562,0.45576782235721247,0.08943208627698268,0.34885168562240465,-0.008962177883216974,0.48332873762514916,0.33458527647383596,-0.05683514912978982,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.171777052422812,0.4301961842548817,0.39929933995192735,0.6913398910380211,0.6816442647231047,0.42227310404990837,-0.034344888863998266,0.762542286316149,0.3749304109128493,0.007242417332172457,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,C5SPGP,C5SES,130,0.08623293364277941,0.14654303650112627,0.5884478423655202,0.5578491196700656,0.08047360634721612,0.7341118378210411,-0.025268303264552303,0.5176376135794442,0.37832811337920647,0.022003983242897984,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,C5SPGN,C5SES,130,-0.12363092479349039,0.11077944539595345,-1.1160096022470822,0.2676777606525953,-0.17342390800069385,0.3341099374372848,0.030670239595352707,0.2998559512258949,0.2168185684106586,-0.23207810579298838,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,-0.05061913308873727,0.047655819650763834,-1.062181564805505,0.29127153965269703,-0.08012680852192691,0.29977850035119946,0.012258192972148559,0.3352225163676523,0.2733118981685351,-0.1432044528812071,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,PA_score,C5SES,82,-0.031233178432787778,0.15386957910391405,-0.2029847525071529,0.8399546283400098,-0.2209664551390132,0.4771296966452201,0.0077835584449941,0.8962531750379381,0.3580637842865062,-0.019545754368490043,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,NA_score,C5SES,82,0.020834164964268806,0.03924442531850249,0.5308821519281152,0.5978048696160858,0.008553341250027019,0.9138681960090784,-0.007322319216841554,0.6309058680102981,0.3265734807967109,-0.06955976579345902,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.3227191958069878,0.34364266981369385,0.9391127009400501,0.3520995154679525,0.8958706906960926,0.1993842170289516,-0.11374242923772332,0.39519641181806775,0.3887605508789155,0.029207933748865766,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,C5SPGP,C5SES,130,0.06796912774982711,0.10833668633795093,0.6273879149100128,0.5321481397952182,-0.06963245277298002,0.743655812239123,-0.03003439806178476,0.5026622011900309,0.3803199489010862,0.025137480588294125,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,C5SPGN,C5SES,130,-0.15333654858295862,0.08009669212227197,-1.914393023233494,0.05905783990446754,-0.2747832994227653,0.08362349921801089,0.0612419543987106,0.06691709506622523,0.2532783643638178,-0.17472062191545734,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,-0.06727398012447602,0.03438702156001351,-1.9563770594980716,0.05382493181307131,-0.12317212379313025,0.07109659286369015,0.026605724139753303,0.06379366026496386,0.3099336526829729,-0.08559218053532325,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,PA_score,C5SES,82,-0.000741278192394057,0.09613702504971314,-0.007710642096640049,0.9938779417067434,0.45628526026119787,0.1283907465255989,-0.007206549763700276,0.900127388069657,0.383993278109545,0.02163638287986558,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,NA_score,C5SES,82,0.003189992370317663,0.02484290146688097,0.12840659431710763,0.8983322410004426,-0.07083190648917057,0.35753442987227346,-0.0007973700161113297,0.9571427061013376,0.336628745853241,-0.05358963893897006,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.15064288812695859,0.22209938687854205,0.6782679152974862,0.500667916374,0.05849650948350338,0.9319864664156811,-0.0762481736809063,0.5660525340813813,0.37236135875602205,0.003162158024270334,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,C5SPGP,C5SES,130,-0.046552902222533055,0.07260602435412777,-0.6411713440674905,0.5231994084603333,0.001834621042956175,0.9937790221630314,0.02458499862863551,0.5716827959417274,0.37889197523399654,0.02289103420957983,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,C5SPGN,C5SES,130,-0.08185228348192651,0.05355980287074044,-1.5282409399352395,0.13030118260390708,-0.3606274130520113,0.04027530786712368,0.0483221338496875,0.13411504406765787,0.25490281986888863,-0.17216507605991915,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,-0.03151059121388856,0.02320610441483074,-1.357857857165829,0.17823359206751782,-0.13819569759231937,0.06891718692996951,0.018223896036508005,0.19151164485140174,0.2986874393461828,-0.1032843941992978,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,PA_score,C5SES,82,-0.051297264634502515,0.11716396105143885,-0.43782460215715413,0.6633621740518698,0.07378855417512675,0.7848617936744227,0.018203830871771853,0.7405623722277122,0.3560043068902361,-0.02281668905668388,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,NA_score,C5SES,82,0.005500789810558489,0.029894415577562304,0.18400727039759185,0.8547374384306644,-0.012870015350138854,0.8519363637071783,-0.0018105490460804622,0.8972560790442452,0.32388133154019616,-0.07383553225968842,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,NA_score_log,C5SES,82,0.06769201931497526,0.26547547404536553,0.2549840792577614,0.7997608534739311,-0.1659685870990728,0.7863984833971968,-0.0179803926307279,0.885184609629603,0.3688180919886802,-0.0024653833120960034,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,C5SPGP,C5SES,130,-0.08803428142578755,0.09037639690535042,-0.9740848765854682,0.33287920874858345,0.07214548881757576,0.7097825438616077,0.0355191681373373,0.3824628801800335,0.38539947791719376,0.03312844696729256,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,C5SPGN,C5SES,130,-0.05671879384030209,0.06884228647233111,-0.8238946837289947,0.41238935776359986,-0.1267943730352893,0.3914103785304327,0.023766261889779264,0.4427341669770627,0.2138478531613276,-0.2367515480754725,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,C5SPGN_log,C5SES,130,-0.016430483740799175,0.029710799252199167,-0.5530138587430631,0.5817584749552389,-0.0435544612950062,0.49478265617262684,0.00637024271198578,0.6331859860124263,0.26582962584166436,-0.15497534471250374,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,PA_score,C5SES,82,-0.019777070769381344,0.08569569178297322,-0.23078255578433673,0.818407049391271,-0.06772667960659168,0.7952808185515283,0.01013285433287786,0.8739039186547181,0.3527263173127594,-0.028022907797382146,secondary
