fc_var,condition,seed_target,affect_var,moderator,n,beta_interaction,se_interaction,t_interaction,p_interaction,beta_fc,p_fc,beta_moderator,p_moderator,r_squared,adj_r_squared,tier
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,C5SPGP,C5SES,148,-0.0003837509318340912,0.05782471573516969,-0.006636451679099034,0.9947181378778316,0.2693933816403786,0.14662045863451442,-0.004273919339129045,0.9197643219246735,0.3619838756994924,0.06211629727825385,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,C5SPGN,C5SES,148,-0.04991422647898846,0.04222130460002385,-1.182204741228206,0.2399279286102399,-0.2964366242359002,0.029766077081920323,0.0359344899449309,0.24765620235049954,0.24582828138962065,-0.10863242635725756,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,C5SPGN_log,C5SES,148,-0.017949036448449935,0.018729747641411772,-0.9583170468759722,0.3402141390831135,-0.1158614819120085,0.0548902053194714,0.01255952741454065,0.3617701047823525,0.2801466524701486,-0.05818442086888154,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,PA_score,C5SES,93,-0.0034193257989712095,0.1456081772339845,-0.02348306162418706,0.9813416001736037,0.23724423470300815,0.4506997755363913,-0.004409405058897832,0.9276710437293698,0.34184118369701144,0.007367031149591141,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,NA_score,C5SES,93,0.011839279650227947,0.045957500335965275,0.25761365530498187,0.7975721726373685,-0.01845360711281945,0.8522179513735781,-0.00286145083376898,0.8519592319690187,0.5303124550170537,0.2916187846158843,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,NA_score_log,C5SES,93,0.3242377279355668,0.3095848116327581,1.0473308629888167,0.2990792265038145,-0.36174233923204036,0.5881453196700002,-0.0914401226613764,0.37746930215757135,0.4291984716228737,0.1391190063820391,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,C5SPGP,C5SES,148,-0.05474808773919776,0.09865671669107333,-0.554935229707999,0.5801781307244881,0.09126448760872533,0.5858391649146484,0.016193465644430034,0.6493656364222513,0.353774665602152,0.05004875843516343,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,C5SPGN,C5SES,148,-0.04839143697524936,0.07190754886470703,-0.6729674107832144,0.502520259800454,-0.27173469533682487,0.0277733665019866,0.015730175124992786,0.544728078118121,0.23882951845348,-0.11892060787338443,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,C5SPGN_log,C5SES,148,-0.01291074236531136,0.031672827079609805,-0.40762835388391905,0.6844178951620781,-0.1191773701251991,0.02843194123311443,0.0036936142055422182,0.7466210389801317,0.28372489234399045,-0.05292440825433409,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,PA_score,C5SES,93,0.010410444026401712,0.07459645162160693,0.13955682609689063,0.8894699114231928,-0.1194067307093995,0.676138859646696,-0.012378887594243132,0.8439503041461615,0.3339387021696848,-0.004551465580147518,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,NA_score,C5SES,93,0.003466096094050607,0.023444033295228848,0.147845554150275,0.882952275981232,0.018389321412496405,0.837715808244029,-0.002092016999859603,0.9156920492988265,0.5287193679488291,0.28921609592282427,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,NA_score_log,C5SES,93,0.13924930045062256,0.16004092245022847,0.8700855901022944,0.38766470623380234,0.6284884276777984,0.3071709523381501,-0.1077547111703589,0.4256272233601177,0.411824927277313,0.11291628376250495,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,C5SPGP,C5SES,148,-0.005119858961266557,0.055223543515778864,-0.09271152547108236,0.9263182264769918,0.12503355417547102,0.5504504331338513,0.0001862080662744514,0.9968396422895789,0.35071257752206775,0.04554748895743965,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,C5SPGN,C5SES,148,-0.041904952120655814,0.03999114022718048,-1.0478558971463032,0.29723103636489584,-0.3390099191819079,0.027093937845605345,0.03636000675257424,0.2868804551021001,0.24504976134425216,-0.10977685082394939,sensitivity
