fc_var,condition,seed_target,persistence_var,n,beta_fc,se_fc,t_fc,p_fc,r_squared,adj_r_squared,tier
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,148,-0.005791111778971181,0.04093688690153011,-0.14146439109796413,0.8877821121374652,0.3183011574162169,0.017551668041018487,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,0.021681172222643458,0.03340260530157331,0.6490862621911185,0.5177414872802544,0.34196211920946806,0.051651289448939264,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,148,-0.14255001532187295,0.04432924128916985,-3.2157106951591246,0.0017434312546525477,0.4132108439165113,0.1543332750561487,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,148,0.010342240354613688,0.043015118313457404,0.24043268413789504,0.8104774185148564,0.3526426538480274,0.06704382466333358,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,-0.07005632167514281,0.03445617873962995,-2.033200553216517,0.04462961032834668,0.3099085460782063,0.005456434053885517,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_concat_z_L,146,-0.04393576946777399,0.11086416752477522,-0.39630270491099395,0.6927177554825412,0.30517306273967826,0.00247617918072629,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_concat_z_R,146,-0.02599947409982721,0.1094065575725262,-0.23764091181273134,0.8126410187874669,0.22208248371936146,-0.11681227584844134,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,146,-0.025000009714358257,0.09784863416005152,-0.25549676731783105,0.7988590306351694,0.25339457730415216,-0.0718592702069103,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,148,-0.02267748257735623,0.03690661467267812,-0.6144557765181405,0.5402823956750504,0.3544069029374832,0.06958641893931405,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,148,-0.018804984424784253,0.03387770322750297,-0.5550843957307526,0.5800522239487429,0.3202208670012382,0.020318308325313894,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,-0.020955250016022157,0.027661043041209664,-0.7575726622023198,0.4504534751548398,0.3429411087714417,0.053062186170607095,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,148,-0.06840414740408012,0.03795450096066164,-1.8022670743314038,0.0744569241673089,0.3736673751367673,0.09734415828534115,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,148,-0.040234962831723176,0.03543464621680571,-1.1354695792797502,0.2588396665297975,0.3603608765733838,0.07816714564987659,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,-0.050894611620314716,0.028688427897922367,-1.7740467271823053,0.07903937259123707,0.3034329839507657,-0.00387599371801417,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_concat_z_L,146,-0.07843888211748513,0.09198078508117262,-0.852774653404656,0.3958020461471289,0.30906748358494673,0.008067179404131486,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_concat_z_R,146,-0.014395881234358665,0.09104108071024357,-0.15812511365255466,0.8746739313798072,0.22184015961944215,-0.11716016688297914,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,146,-0.033653731688676226,0.08136807048135569,-0.4135987432120255,0.6800448883302644,0.2541752342646796,-0.070738525065559,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,148,-0.013265548641171368,0.0382813081064447,-0.3465280915763194,0.72965971645811,0.3527791765153261,0.0672405779191464,secondary
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,148,0.0005322856524997751,0.035148289243288465,0.015143998867638049,0.9879468812028551,0.318168942669106,0.017361123258417432,secondary
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,-0.005349755951671879,0.028730877703801765,-0.18620231539129004,0.8526559248830041,0.3394686053458622,0.048057695939624945,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,148,-0.030140541263816333,0.03982817762285684,-0.7567642574366519,0.450935583401993,0.3573303081261493,0.07379956171121516,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,148,-0.04542080812349583,0.03666474119866904,-1.2388143660248894,0.21825749436207625,0.36187677632827053,0.08035182470838986,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,-0.038534753318071276,0.02993238568062646,-1.2873933180345407,0.2008707702895074,0.2934212753528117,-0.01830463257977133,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,neg_persist_concat_z_L,146,0.04868754734564144,0.09515276988360784,0.5116776674520007,0.6099935335074103,0.30589188079522345,0.0035081456961129076,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,neg_persist_concat_z_R,146,0.03579227698792946,0.09390909130732464,0.3811375074517174,0.703901773109987,0.22276539572399312,-0.1158318576239703,sensitivity
r_amyg-post_vmPFC_neg,neg,r_amyg-post_vmPFC,neg_persist_concat_z_bilateral,146,0.046740518975048724,0.08392361865918319,0.5569411772490845,0.5787996937257194,0.25519940385560214,-0.0692681825835415,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,148,-0.012935065834349703,0.04310631746136092,-0.3000735529297827,0.7647317435600935,0.3525887470946245,0.06696613551872355,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,148,0.013619517605062616,0.03954964950460038,0.3443650645621627,0.7312807270081774,0.318959201652245,0.018500025910588414,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,-0.006622133401349403,0.032346236304666286,-0.20472655115037575,0.8381937456868832,0.3395154816013386,0.048125252896046855,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,148,0.028055206285700143,0.04488138302855169,0.6250967415120112,0.533303532611458,0.3561882975812485,0.07215372298474043,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,148,0.026875839473616527,0.04150408479441083,0.6475468524783801,0.518732899560693,0.35492762846609294,0.07033687631878105,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,148,0.022937794100922525,0.033896820525640636,0.6766945614728569,0.5001314817803189,0.2851494188507314,-0.030225837538651712,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,neg_persist_concat_z_L,146,0.007188887107061434,0.10720582562743954,0.06705686995074478,0.9466689940813022,0.3041235822486472,0.0009694992678599412,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,neg_persist_concat_z_R,146,-0.01973250204488955,0.10572782754336231,-0.1866348954989795,0.8523212739213223,0.22191586181325584,-0.11705148551562283,sensitivity
r_amyg-post_vmPFC_neu,neu,r_amyg-post_vmPFC,neg_persist_concat_z_bilateral,146,-0.02243878424269679,0.09455259869286943,-0.23731536259075853,0.8128928547499631,0.253328380581221,-0.07195430510616796,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,148,0.05017579328648147,0.03653806474759417,1.3732471501459382,0.17268670174795725,0.3637798576648401,0.08309450075226954,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,148,0.007341604566004875,0.033828733566629,0.21702274344810651,0.8286241195666156,0.31848210298303803,0.017812442534378303,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,148,0.035339664057641586,0.02744110362164874,1.2878368357518077,0.20071689808187032,0.34981609497621935,0.0629702545245514,sensitivity
r_amyg-post_vmPFC_pos,pos,r_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,148,0.012301306192310985,0.03842992261947086,0.3200970846107928,0.7495495120733418,0.35437051106127937,0.06953397182360854,sensitivity
