fc_var,condition,seed_target,persistence_var,n,beta_fc,se_fc,t_fc,p_fc,r_squared,adj_r_squared,tier
l_amyg-post_vmPFC_neg,neg,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,0.053646446281821095,0.09690591016134463,0.5535931316521543,0.5813456000329764,0.32643287027042367,-0.030638861152484154,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,130,0.00775577145379926,0.058238284260207114,0.13317307596402872,0.8943750233751081,0.3722466876103575,0.035950270258763295,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,130,0.06314621697928532,0.05002845813770534,1.2622059389772282,0.2103679155858254,0.3721505033792314,0.03580255876096239,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,0.026903584359997252,0.04246980683403439,0.6334755527646361,0.5281442124584126,0.36394369713399943,0.023199249170070546,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,130,0.1555581130454221,0.05934734251314706,2.6211470717658796,0.010400672886601112,0.37953540584929146,0.04714365898284045,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,130,-0.01191141470022417,0.0574563856156383,-0.20731228692154555,0.8362677344204806,0.35271224596793194,0.005950949165038244,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,0.07010521052005066,0.04555059410251433,1.5390624842845013,0.12754772443388337,0.2788075490942361,-0.1075455496052804,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_concat_z_L,128,0.07867117556304114,0.14179099365162284,0.5548390171828147,0.5804969411856027,0.35017148433720724,0.005684078443678575,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_concat_z_R,128,0.09180179176051954,0.12942141558912806,0.7093245839000951,0.48011091971849873,0.30308574805547195,-0.06636277104765131,sensitivity
l_amyg-post_vmPFC_neu,neu,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,0.04569427893694061,0.11722262736971487,0.3898076673612077,0.697677257344953,0.32518122851563225,-0.03255402383752659,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,130,0.04114359680563101,0.04844827918065136,0.849227206857378,0.39816867831679925,0.37745901054714215,0.04395490905453969,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,130,0.0668136864857074,0.04155223860570278,1.6079443305020311,0.11159981941041199,0.37934603190167404,0.04685283470614221,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,0.047928862876918374,0.035176168411668235,1.3625379068011274,0.176670231024832,0.37472448426970406,0.03975545798561686,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,130,0.042938957714632964,0.051351508486357146,0.8361771441639501,0.4054276144142892,0.33432808732884634,-0.0222818658878432,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,130,0.023020923966996558,0.04794402609451588,0.480162511208666,0.6323598900837861,0.35415372662934164,0.008164651609345985,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,0.02277917366240335,0.03850437403416437,0.5915996359839982,0.555707548595227,0.2615474648788404,-0.1340521075074952,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_concat_z_L,128,0.08493513702463847,0.1185989676448279,0.7161541007590928,0.47590634048229385,0.35176686196584606,0.008125198429668079,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_concat_z_R,128,0.030735847931484005,0.10866140486926398,0.2828589228021104,0.7779892239481525,0.2995363158854665,-0.0717938299101899,sensitivity
l_amyg-post_vmPFC_pos,pos,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,0.04220574543128336,0.0981502535646473,0.430011578151291,0.6683016238659008,0.3254486085741377,-0.032144900133548315,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,130,0.02393651044203193,0.04477490350991128,0.534596583479703,0.5943410736637844,0.37424316371784605,0.039016287138120664,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,130,-0.0023309649784692167,0.03888709658856083,-0.05994186203026795,0.9523443192486165,0.3602699254877739,0.017557385570509898,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,0.01578885824421708,0.03273651791317075,0.4823010891413352,0.6308464818847712,0.36266998589131827,0.021243192618810136,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,130,-0.028697174538930798,0.047429261333891325,-0.6050521077465059,0.5467754834029912,0.3316998027817948,-0.026318160013672376,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,130,0.01728727503583603,0.04421527784035021,0.3909796767139144,0.69680217381208,0.35355747364055357,0.007248977376564381,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,0.0022786363189845693,0.03556639184161886,0.06406712070011468,0.9490689997538797,0.2585068985852482,-0.1387215486012261,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_concat_z_L,128,-0.012280577354050186,0.10939403155074605,-0.11226003082584476,0.910888288521262,0.3478602932863387,0.0021476776790966268,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_concat_z_R,128,0.042135552571713634,0.09986822569291322,0.42191149666839056,0.6741804324142102,0.3003616006000882,-0.07053104486492523,sensitivity
l_amyg-post_vmPFC_neg_vs_neu,neg_vs_neu,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,0.01937093988607344,0.09033632181696749,0.21443135492411733,0.8307366409580613,0.3243201391231608,-0.03387159435371778,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_L,130,-0.004651944081275859,0.03816058038556606,-0.1219044373611105,0.9032658648058763,0.37222521046646984,0.035917287502078565,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_R,130,-0.015682493260276632,0.03304566982304262,-0.4745702945122719,0.6363247384936994,0.3619532633672202,0.02014251159965952,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,-0.006504807390768537,0.02788518535101387,-0.23327108315355094,0.8161184233872015,0.3613188191036504,0.01916818648060592,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_L,130,0.019591579919174006,0.0403891253754807,0.48507066535953264,0.6288888753974755,0.3306621143229235,-0.027911753004081774,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_R,130,-0.006760490577726111,0.03765000290788171,-0.17956148886009407,0.8579292780098292,0.35262954773924815,0.005823948313845362,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,0.01773413297107171,0.03020244827488273,0.58717534451735,0.5586609219622549,0.2615018045492843,-0.13412222872788493,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_L,128,-0.027098063620524387,0.09301622702587457,-0.2913261963741708,0.7715286666633159,0.34842753552866534,0.003015626652295156,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_R,128,0.051081808557048865,0.0848595386709538,0.6019571795590427,0.5488434987314895,0.30190874427020553,-0.06816372864679399,sensitivity
l_amyg-post_vmPFC_neg_vs_pos,neg_vs_pos,l_amyg-post_vmPFC,neg_persist_concat_z_bilateral,128,0.007800652696982803,0.07686166234492266,0.10148951322411907,0.9194066573384563,0.32402970865820135,-0.03431598795672808,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,130,-0.01712004282035342,0.045816439022632265,-0.3736659414298111,0.7095943121890652,0.3731560995919605,0.03734686723051073,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,130,0.005004473242288355,0.03975425480392453,0.1258852232791524,0.9001235946671593,0.36036323279421956,0.017700678933979974,secondary
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,-0.01209096021745404,0.03348929836196345,-0.3610395203497825,0.7189763387557881,0.3618952781885042,0.020053462932345667,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,130,-0.06155881390439965,0.04812958995810279,-1.2790221973215876,0.2044113334825686,0.34160936306832124,-0.011099906716506736,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,130,-0.006122353490925487,0.045240729949910644,-0.1353283534042001,0.8926760335354349,0.3525222265963964,0.005659133701608754,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,-0.026001695387414328,0.03625220073552766,-0.7172446047373976,0.47521296496520427,0.2629843588994114,-0.13184544883304694,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_L,128,-0.08515098752167995,0.11164132207341304,-0.7627192686385996,0.4477931184751195,0.35230094893081565,0.008942415833898654,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_R,128,0.010457033517717311,0.1023717876274579,0.1021476107828809,0.9188858895672315,0.298949223594947,-0.07269215184869537,sensitivity
r_amyg-ant_vmPFC_neg,neg,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,128,-0.05228646081631,0.09235507344277513,-0.566146058545529,0.5728220787628372,0.32654649968903593,-0.030464994451716132,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,130,-0.03721094785879672,0.044724277616596364,-0.8320078007249561,0.40776362430737567,0.37724621088142785,0.04362810956790697,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,130,0.010044958235310202,0.03892207494515829,0.2580786931185883,0.7969774296291607,0.36074943106748536,0.018293769139352434,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,-0.03120015728271374,0.032646597207311695,-0.9556940064714002,0.341969219529744,0.36777935822367214,0.029089728700639306,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,130,0.05599340376196174,0.047199346372572046,1.1863173553288864,0.23884159738209784,0.33984751860356033,-0.013805596430246592,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,130,-0.028342129458238264,0.044203873530449,-0.6411684586581609,0.5231587930301309,0.3555350817741785,0.010286018438916855,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,0.021862245109859,0.035532625227964805,0.6152724424271648,0.5400381763640378,0.2617975002569276,-0.13366812460543276,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_concat_z_L,128,-0.07371707385697097,0.10925203562124118,-0.6747432524967858,0.5017141153581465,0.35131947160227794,0.0074406372709554525,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_concat_z_R,128,0.03179573795929643,0.10005050485391045,0.3177968767446325,0.7514371780609044,0.2997132055847558,-0.07152316735826525,sensitivity
r_amyg-ant_vmPFC_neu,neu,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,128,-0.04545807772562237,0.09034666920129557,-0.5031516726348834,0.6161902835961102,0.3260016115287514,-0.03129873898612723,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,130,-0.013118015761157991,0.04505492930250014,-0.2911560613730685,0.7716496902242616,0.37274716542847053,0.036718861193722585,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,130,0.017694678642571494,0.039036731634987255,0.4532827903735766,0.6515139010001758,0.36180359977214205,0.019912671078646693,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,-0.0019397164171602631,0.03294679387934605,-0.058874208648758634,0.953192136637524,0.3609314504249872,0.018573298866944588,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,130,0.03646647517222122,0.04760672366236239,0.765994220288077,0.4458269111877574,0.3334431789011387,-0.023640832401822687,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,130,0.02953152644379075,0.044362269424265195,0.6656901647966109,0.5074330689812043,0.35577965796759625,0.010661617593094141,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,0.03371804487696404,0.035557181565484264,0.9482766460234437,0.3457088208115635,0.26632473489475184,-0.12671558569734542,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_concat_z_L,128,-0.03784404040638439,0.10999551074615788,-0.34405077216031993,0.7316782223266267,0.348690144925596,0.00341745066928556,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_concat_z_R,128,0.07428925850169715,0.10025791247064036,0.7409815013199292,0.46079591487947336,0.3034687192450275,-0.06577677898652423,sensitivity
r_amyg-ant_vmPFC_pos,pos,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,128,-0.00196902793942565,0.0909157800819894,-0.02165771373957246,0.9827729772597946,0.32394964275296845,-0.03443849843822888,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,130,0.024947669147472273,0.04911847529361089,0.5079080528934365,0.6128489699992976,0.3740365318666703,0.038698959652386455,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,130,-0.0062937385505947435,0.04264784012951437,-0.1475746141300875,0.883032140914033,0.3604083853623906,0.01777002037795694,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,0.023523135948019865,0.035864291139243464,0.6558929564979009,0.5136855489365567,0.3641614481237957,0.02353365247582906,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,130,-0.1380417064004747,0.049911969062945254,-2.7657034773840876,0.006982302862606463,0.38480723094263414,0.055239676090473755,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,130,0.02696317213284044,0.04845142879810422,0.5564990094553298,0.5793493342098335,0.3547599335246544,0.009095612198576353,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,-0.05616076720702626,0.03852691495041733,-1.457702161704435,0.1486512596911888,0.2767658686829484,-0.11068098737975784,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_concat_z_L,128,-0.009246098513180132,0.12000511593008542,-0.0770475361947642,0.9387711568660688,0.34780792163611096,0.0020675427444107886,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_concat_z_R,128,-0.026156865703481996,0.10963074487641546,-0.2385906046061085,0.8120111447710805,0.2993416386930353,-0.0720917094696929,sensitivity
r_amyg-ant_vmPFC_neg_vs_neu,neg_vs_neu,r_amyg-ant_vmPFC,neg_persist_concat_z_bilateral,128,-0.005446451576675712,0.09912049516145403,-0.05494778418735874,0.956312113600269,0.32397041386797476,-0.034406716129725234,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_L,130,-0.0028037696032677424,0.04077293104504656,-0.06876546599434058,0.945339738263066,0.37214949311271905,0.035801007280247044,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_R,130,-0.010520354578547882,0.0353343997343498,-0.2977368982533098,0.7666391187134308,0.3609170015565667,0.01855110953329875,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_crossrun_mean_z_bilateral,130,-0.007973134396675742,0.029789267308818305,-0.2676512421074389,0.7896238843861303,0.3614496507730419,0.01936910654431434,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_L,130,-0.07850964523276394,0.042354265568274554,-1.8536419928284993,0.06730078285576595,0.35516399868124426,0.009716140831910747,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_R,130,-0.02900278692462533,0.04010805254351756,-0.7231163092039203,0.4716171651764435,0.3563875290030938,0.011595133826179715,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,pos_persist_crossrun_mean_z_bilateral,130,-0.048146415533394035,0.03190463187009823,-1.5090729060728634,0.1350324913045589,0.2780434332021289,-0.10871901329673062,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_concat_z_L,128,-0.03659951018737791,0.09990610755868953,-0.36633906656685267,0.7150442546867204,0.3488141905591662,0.0036072554339049434,sensitivity
r_amyg-ant_vmPFC_neg_vs_pos,neg_vs_pos,r_amyg-ant_vmPFC,neg_persist_concat_z_R,128,-0.05296817238870935,0.09118592989807664,-0.5808809807380886,0.5628946689972558,0.3016999157809467,-0.06848326139541894,sensitivity
